2.56	0.118626	0.0327188	0.0859069
2.57	0.118575	0.032716	0.0858585
2.58	0.118524	0.0327128	0.0858111
2.59	0.118474	0.0327093	0.0857648
2.6	0.118425	0.0327055	0.0857195
2.61	0.118377	0.0327013	0.0856753
2.62	0.118329	0.0326967	0.0856322
2.63	0.118282	0.0326919	0.0855901
2.64	0.118236	0.0326868	0.0855491
2.65	0.118191	0.0326814	0.0855093
2.66	0.118146	0.0326757	0.0854705
2.67	0.118103	0.0326697	0.0854328
2.68	0.11806	0.0326636	0.0853963
2.69	0.118018	0.0326571	0.0853608
2.7	0.117977	0.0326505	0.0853265
2.71	0.117937	0.0326437	0.0852933
2.72	0.117898	0.0326367	0.0852612
2.73	0.11786	0.0326295	0.0852303
2.74	0.117823	0.0326221	0.0852005
2.75	0.117786	0.0326146	0.0851718
2.76	0.117751	0.032607	0.0851442
2.77	0.117717	0.0325993	0.0851177
2.78	0.117684	0.0325914	0.0850923
2.79	0.117652	0.0325835	0.085068
2.8	0.11762	0.0325755	0.0850448
2.81	0.11759	0.0325674	0.0850227
2.82	0.117561	0.0325593	0.0850017
2.83	0.117533	0.0325512	0.0849818
2.84	0.117506	0.0325431	0.0849629
2.85	0.11748	0.0325349	0.084945
2.86	0.117455	0.0325268	0.0849282
2.87	0.117431	0.0325187	0.0849125
2.88	0.117408	0.0325107	0.0848977
2.89	0.117387	0.0325027	0.0848839
2.9	0.117366	0.0324948	0.0848712
2.91	0.117346	0.032487	0.0848593
2.92	0.117328	0.0324794	0.0848485
2.93	0.11731	0.0324718	0.0848385
2.94	0.117294	0.0324644	0.0848295
2.95	0.117279	0.0324572	0.0848214
2.96	0.117264	0.0324501	0.0848142
2.97	0.117251	0.0324432	0.0848078
2.98	0.117239	0.0324365	0.0848023
2.99	0.117228	0.0324301	0.0847976
3	0.117218	0.0324239	0.0847937
3.01	0.117208	0.0324179	0.0847905
3.02	0.1172	0.0324122	0.0847882
3.03	0.117193	0.0324068	0.0847865
3.04	0.117187	0.0324017	0.0847856
3.05	0.117182	0.0323969	0.0847853
3.06	0.117178	0.0323925	0.0847857
3.07	0.117175	0.0323884	0.0847868
3.08	0.117173	0.0323847	0.0847884
3.09	0.117172	0.0323813	0.0847907
3.1	0.117172	0.0323783	0.0847935
3.11	0.117173	0.0323758	0.0847968
3.12	0.117174	0.0323737	0.0848006
3.13	0.117177	0.032372	0.084805
3.14	0.11718	0.0323708	0.0848097
3.15	0.117185	0.03237	0.0848149
3.16	0.11719	0.0323697	0.0848205
3.17	0.117196	0.03237	0.0848265
3.18	0.117204	0.0323707	0.0848328
3.19	0.117211	0.032372	0.0848394
3.2	0.11722	0.0323739	0.0848463
3.21	0.11723	0.0323763	0.0848535
3.22	0.11724	0.0323792	0.0848609
3.23	0.117251	0.0323828	0.0848685
3.24	0.117263	0.032387	0.0848762
3.25	0.117276	0.0323918	0.0848842
3.26	0.117289	0.0323972	0.0848922
3.27	0.117304	0.0324033	0.0849003
3.28	0.117318	0.03241	0.0849085
3.29	0.117334	0.0324174	0.0849167
3.3	0.11735	0.0324255	0.0849249
3.31	0.117367	0.0324343	0.084933
3.32	0.117385	0.0324438	0.0849411
3.33	0.117403	0.0324541	0.0849492
3.34	0.117422	0.0324651	0.0849571
3.35	0.117442	0.0324768	0.0849649
3.36	0.117462	0.0324893	0.0849725
3.37	0.117482	0.0325026	0.0849799
3.38	0.117504	0.0325166	0.0849871
3.39	0.117526	0.0325315	0.084994
3.4	0.117548	0.0325472	0.0850007
3.41	0.117571	0.0325637	0.0850071
3.42	0.117594	0.032581	0.0850131
3.43	0.117618	0.0325992	0.0850188
3.44	0.117642	0.0326183	0.0850242
3.45	0.117667	0.0326382	0.0850291
3.46	0.117693	0.032659	0.0850336
3.47	0.117718	0.0326807	0.0850376
3.48	0.117744	0.0327032	0.0850412
3.49	0.117771	0.0327267	0.0850443
3.5	0.117798	0.0327511	0.0850469
3.51	0.117825	0.0327764	0.0850489
3.52	0.117853	0.0328027	0.0850504
3.53	0.117881	0.0328299	0.0850513
3.54	0.11791	0.032858	0.0850516
3.55	0.117938	0.0328871	0.0850512
3.56	0.117967	0.0329172	0.0850503
3.57	0.117997	0.0329482	0.0850486
3.58	0.118027	0.0329802	0.0850463
3.59	0.118057	0.0330132	0.0850433
3.6	0.118087	0.0330472	0.0850396
3.61	0.118117	0.0330822	0.0850352
3.62	0.118148	0.0331182	0.08503
3.63	0.118179	0.0331552	0.0850241
3.64	0.118211	0.0331932	0.0850174
3.65	0.118242	0.0332322	0.0850099
3.66	0.118274	0.0332722	0.0850017
3.67	0.118306	0.0333133	0.0849926
3.68	0.118338	0.0333554	0.0849827
3.69	0.118371	0.0333985	0.084972
3.7	0.118403	0.0334427	0.0849604
3.71	0.118436	0.0334879	0.084948
3.72	0.118469	0.0335342	0.0849347
3.73	0.118502	0.0335814	0.0849206
3.74	0.118535	0.0336298	0.0849056
3.75	0.118569	0.0336791	0.0848897
3.76	0.118603	0.0337296	0.084873
3.77	0.118636	0.033781	0.0848553
3.78	0.11867	0.0338335	0.0848368
3.79	0.118704	0.0338871	0.0848174
3.8	0.118739	0.0339417	0.0847971
3.81	0.118773	0.0339973	0.0847758
3.82	0.118808	0.034054	0.0847537
3.83	0.118842	0.0341117	0.0847307
3.84	0.118877	0.0341704	0.0847068
3.85	0.118912	0.0342302	0.084682
3.86	0.118947	0.034291	0.0846563
3.87	0.118983	0.0343529	0.0846297
3.88	0.119018	0.0344157	0.0846022
3.89	0.119053	0.0344796	0.0845738
3.9	0.119089	0.0345445	0.0845446
3.91	0.119125	0.0346104	0.0845144
3.92	0.119161	0.0346773	0.0844834
3.93	0.119197	0.0347452	0.0844516
3.94	0.119233	0.0348141	0.0844189
3.95	0.119269	0.0348839	0.0843853
3.96	0.119306	0.0349548	0.084351
3.97	0.119342	0.0350266	0.0843158
3.98	0.119379	0.0350993	0.0842797
3.99	0.119416	0.035173	0.0842429
4	0.119453	0.0352477	0.0842053
4.01	0.11949	0.0353233	0.0841669
4.02	0.119528	0.0353998	0.0841277
4.03	0.119565	0.0354772	0.0840878
4.04	0.119603	0.0355555	0.0840471
4.05	0.119641	0.0356348	0.0840058
4.06	0.119679	0.0357148	0.0839637
4.07	0.119717	0.0357958	0.0839209
4.08	0.119755	0.0358776	0.0838774
4.09	0.119794	0.0359603	0.0838333
4.1	0.119832	0.0360437	0.0837885
4.11	0.119871	0.036128	0.0837431
4.12	0.11991	0.0362131	0.0836971
4.13	0.11995	0.036299	0.0836505
4.14	0.119989	0.0363856	0.0836034
4.15	0.120029	0.036473	0.0835557
4.16	0.120069	0.0365612	0.0835074
4.17	0.120109	0.03665	0.0834587
4.18	0.120149	0.0367396	0.0834094
4.19	0.12019	0.0368299	0.0833597
4.2	0.12023	0.0369208	0.0833096
4.21	0.120271	0.0370124	0.083259
4.22	0.120313	0.0371046	0.083208
4.23	0.120354	0.0371975	0.0831566
4.24	0.120396	0.0372909	0.0831049
4.25	0.120438	0.0373849	0.0830528
4.26	0.12048	0.0374795	0.0830004
4.27	0.120522	0.0375746	0.0829477
4.28	0.120565	0.0376702	0.0828947
4.29	0.120608	0.0377664	0.0828415
4.3	0.120651	0.037863	0.0827881
4.31	0.120695	0.03796	0.0827345
4.32	0.120738	0.0380575	0.0826806
4.33	0.120782	0.0381555	0.0826267
4.34	0.120826	0.0382537	0.0825726
4.35	0.120871	0.0383524	0.0825183
4.36	0.120915	0.0384514	0.082464
4.37	0.12096	0.0385507	0.0824097
4.38	0.121006	0.0386503	0.0823552
4.39	0.121051	0.0387502	0.0823008
4.4	0.121097	0.0388503	0.0822464
4.41	0.121143	0.0389507	0.082192
4.42	0.121189	0.0390512	0.0821376
4.43	0.121235	0.0391519	0.0820833
4.44	0.121282	0.0392528	0.0820291
4.45	0.121329	0.0393537	0.0819751
4.46	0.121376	0.0394548	0.0819211
4.47	0.121423	0.0395559	0.0818673
4.48	0.121471	0.0396571	0.0818137
4.49	0.121518	0.0397582	0.0817603
4.5	0.121566	0.0398593	0.0817071
4.51	0.121615	0.0399604	0.0816541
4.52	0.121663	0.0400614	0.0816014
4.53	0.121711	0.0401623	0.0815489
4.54	0.12176	0.0402631	0.0814968
4.55	0.121809	0.0403637	0.0814449
4.56	0.121858	0.0404641	0.0813934
4.57	0.121907	0.0405643	0.0813422
4.58	0.121956	0.0406643	0.0812914
4.59	0.122005	0.0407639	0.0812409
4.6	0.122054	0.0408633	0.0811908
4.61	0.122103	0.0409623	0.0811412
