0	0	-2.02635	inf	-44.0186	inf	inf	22.2927
0.01	1.6769e-13	-2.02635	4.14996e+06	-44.0186	4.15e+06	0.0319402	22.2927
0.02	-4.6954e-12	-2.02635	1.03746e+06	-44.0186	1.0375e+06	0.0162103	22.2926
0.03	-4.9802e-11	-2.02635	461067	-44.0186	461111	0.0109693	22.2925
0.04	-2.30717e-10	-2.02635	259331	-44.0186	259375	0.00835071	22.2923
0.05	-7.33504e-10	-2.02635	165956	-44.0186	166000	0.00678102	22.2921
0.06	-1.86484e-09	-2.02635	115234	-44.0186	115278	0.00573582	22.2919
0.07	-4.08207e-09	-2.02635	84649.9	-44.0186	84693.9	0.00499035	22.2915
0.08	-8.02324e-09	-2.02635	64799.7	-44.0186	64843.8	0.00443221	22.2912
0.09	-1.4537e-08	-2.02635	51190.6	-44.0186	51234.6	0.00399899	22.2908
0.1	-2.47125e-08	-2.02635	41456	-44.0186	41500	0.00365321	22.2903
0.11	-3.99091e-08	-2.02635	34253.5	-44.0185	34297.5	0.00337104	22.2898
0.12	-6.1786e-08	-2.02635	28775.4	-44.0185	28819.4	0.00313658	22.2892
0.13	-9.23321e-08	-2.02635	24512.2	-44.0185	24556.2	0.00293884	22.2886
0.14	-1.33895e-07	-2.02635	21129.5	-44.0185	21173.5	0.00276996	22.288
0.15	-1.8921e-07	-2.02635	18400.4	-44.0185	18444.4	0.00262417	22.2872
0.16	-2.6143e-07	-2.02635	16166.9	-44.0185	16210.9	0.00249715	22.2865
0.17	-3.54155e-07	-2.02635	14315.8	-44.0185	14359.9	0.0023856	22.2857
0.18	-4.71458e-07	-2.02635	12764.6	-44.0185	12808.6	0.00228695	22.2848
0.19	-6.17918e-07	-2.02635	11451.8	-44.0185	11495.8	0.00219916	22.2839
0.2	-7.98644e-07	-2.02635	10331	-44.0184	10375	0.00212062	22.283
0.21	-1.01931e-06	-2.02635	9366.41	-44.0184	9410.43	0.00205	22.282
0.22	-1.28616e-06	-2.02635	8530.36	-44.0184	8574.38	0.00198625	22.2809
0.23	-1.60609e-06	-2.02635	7800.97	-44.0184	7844.99	0.00192846	22.2798
0.24	-1.9866e-06	-2.02635	7160.84	-44.0184	7204.86	0.00187589	22.2787
0.25	-2.43589e-06	-2.02635	6595.98	-44.0184	6640	0.00182794	22.2775
0.26	-2.96284e-06	-2.02635	6095.04	-44.0184	6139.05	0.00178406	22.2762
0.27	-3.57706e-06	-2.02635	5648.71	-44.0184	5692.73	0.00174382	22.2749
0.28	-4.28891e-06	-2.02635	5249.35	-44.0183	5293.37	0.00170682	22.2736
0.29	-5.10954e-06	-2.02635	4890.59	-44.0183	4934.6	0.00167275	22.2722
0.3	-6.05088e-06	-2.02635	4567.09	-44.0183	4611.11	0.0016413	22.2708
0.31	-7.12571e-06	-2.02635	4274.4	-44.0183	4318.42	0.00161224	22.2693
0.32	-8.34765e-06	-2.02635	4008.72	-44.0183	4052.73	0.00158534	22.2677
0.33	-9.73119e-06	-2.02635	3766.82	-44.0183	3810.84	0.00156042	22.2662
0.34	-1.12918e-05	-2.02635	3545.95	-44.0183	3589.97	0.0015373	22.2645
0.35	-1.30457e-05	-2.02635	3343.74	-44.0182	3387.76	0.00151583	22.2628
0.36	-1.50102e-05	-2.02635	3158.14	-44.0182	3202.16	0.00149588	22.2611
0.37	-1.72036e-05	-2.02635	2987.39	-44.0182	3031.41	0.00147734	22.2593
0.38	-1.96452e-05	-2.02635	2829.94	-44.0182	2873.96	0.00146009	22.2575
0.39	-2.23552e-05	-2.02635	2684.45	-44.0182	2728.47	0.00144405	22.2556
0.4	-2.5355e-05	-2.02635	2549.73	-44.0182	2593.75	0.00142911	22.2537
0.41	-2.86669e-05	-2.02635	2424.75	-44.0182	2468.77	0.00141522	22.2517
0.42	-3.23144e-05	-2.02635	2308.59	-44.0181	2352.61	0.0014023	22.2497
0.43	-3.6322e-05	-2.02635	2200.44	-44.0181	2244.46	0.00139028	22.2476
0.44	-4.07155e-05	-2.02635	2099.58	-44.0181	2143.6	0.00137912	22.2455
0.45	-4.55218e-05	-2.02635	2005.37	-44.0181	2049.38	0.00136875	22.2433
0.46	-5.07687e-05	-2.02635	1917.23	-44.0181	1961.25	0.00135912	22.2411
0.47	-5.64857e-05	-2.02635	1834.66	-44.0181	1878.68	0.00135021	22.2388
0.48	-6.2703e-05	-2.02635	1757.2	-44.018	1801.22	0.00134196	22.2365
0.49	-6.94522e-05	-2.02635	1684.43	-44.018	1728.45	0.00133434	22.2341
0.5	-7.67663e-05	-2.02635	1615.98	-44.018	1660	0.00132731	22.2317
0.51	-8.46794e-05	-2.02635	1551.52	-44.018	1595.54	0.00132086	22.2293
0.52	-9.32269e-05	-2.02635	1490.75	-44.018	1534.76	0.00131493	22.2267
0.53	-0.000102446	-2.02635	1433.38	-44.0179	1477.39	0.00130952	22.2242
0.54	-0.000112373	-2.02635	1379.17	-44.0179	1423.18	0.0013046	22.2216
0.55	-0.000123049	-2.02635	1327.88	-44.0179	1371.9	0.00130014	22.2189
0.56	-0.000134514	-2.02635	1279.33	-44.0179	1323.34	0.00129612	22.2162
0.57	-0.000146811	-2.02635	1233.3	-44.0179	1277.32	0.00129253	22.2134
0.58	-0.000159981	-2.02635	1189.63	-44.0178	1233.65	0.00128934	22.2106
0.59	-0.000174071	-2.02635	1148.17	-44.0178	1192.19	0.00128655	22.2078
0.6	-0.000189126	-2.02635	1108.76	-44.0178	1152.78	0.00128413	22.2049
0.61	-0.000205195	-2.02635	1071.28	-44.0178	1115.29	0.00128207	22.2019
0.62	-0.000222324	-2.02635	1035.59	-44.0178	1079.6	0.00128036	22.1989
0.63	-0.000240567	-2.02635	1001.59	-44.0177	1045.6	0.00127898	22.1959
0.64	-0.000259973	-2.02635	969.167	-44.0177	1013.18	0.00127793	22.1928
0.65	-0.000280596	-2.02635	938.232	-44.0177	982.249	0.00127719	22.1896
0.66	-0.000302492	-2.02635	908.693	-44.0177	952.709	0.00127675	22.1864
0.67	-0.000325715	-2.02635	880.466	-44.0176	924.482	0.0012766	22.1832
0.68	-0.000350324	-2.02635	853.475	-44.0176	897.491	0.00127674	22.1799
