0	0	-21.7071	inf	-44.0186	inf	inf	22.2927
0.01	3.38688e-31	-21.7071	2.48998e+06	-44.0186	2.49e+06	0.0188532	22.2927
0.02	1.83038e-14	-21.7071	622478	-44.0186	622500	0.00956832	22.2926
0.03	1.09823e-13	-21.7071	276645	-44.0186	276667	0.0064748	22.2925
0.04	3.66075e-13	-21.7071	155603	-44.0186	155625	0.00492912	22.2923
0.05	9.15188e-13	-21.7071	99578.3	-44.0186	99600	0.00400259	22.2921
0.06	1.92189e-12	-21.7071	69144.9	-44.0186	69166.7	0.00338565	22.2919
0.07	3.58754e-12	-21.7071	50794.6	-44.0186	50816.3	0.00294562	22.2915
0.08	6.15006e-12	-21.7071	38884.5	-44.0186	38906.2	0.00261618	22.2912
0.09	9.88403e-12	-21.7071	30719	-44.0186	30740.7	0.00236046	22.2908
0.1	1.51006e-11	-21.7071	24878.3	-44.0186	24900	0.00215636	22.2903
0.11	2.21475e-11	-21.7071	20556.8	-44.0185	20578.5	0.0019898	22.2898
0.12	3.14092e-11	-21.7071	17269.9	-44.0185	17291.7	0.00185141	22.2892
0.13	4.33067e-11	-21.7071	14712	-44.0185	14733.7	0.00173469	22.2886
0.14	5.82974e-11	-21.7071	12682.4	-44.0185	12704.1	0.00163501	22.288
0.15	7.68757e-11	-21.7071	11044.9	-44.0185	11066.7	0.00154895	22.2872
0.16	9.95723e-11	-21.7071	9704.83	-44.0185	9726.56	0.00147398	22.2865
0.17	1.26955e-10	-21.7071	8594.19	-44.0185	8615.92	0.00140813	22.2857
0.18	1.59627e-10	-21.7071	7663.45	-44.0185	7685.19	0.0013499	22.2848
0.19	1.98229e-10	-21.7071	6875.77	-44.0185	6897.51	0.00129808	22.2839
0.2	2.4344e-10	-21.7071	6203.27	-44.0184	6225	0.00125172	22.283
0.21	2.95971e-10	-21.7071	5624.52	-44.0184	5646.26	0.00121004	22.282
0.22	3.56575e-10	-21.7071	5122.89	-44.0184	5144.63	0.00117241	22.2809
0.23	4.26037e-10	-21.7071	4685.26	-44.0184	4706.99	0.0011383	22.2798
0.24	5.05182e-10	-21.7071	4301.18	-44.0184	4322.92	0.00110727	22.2787
0.25	5.9487e-10	-21.7071	3962.26	-44.0184	3984	0.00107896	22.2775
0.26	6.95998e-10	-21.7071	3661.69	-44.0184	3683.43	0.00105307	22.2762
0.27	8.09498e-10	-21.7071	3393.9	-44.0184	3415.64	0.00102931	22.2749
0.28	9.36342e-10	-21.7071	3154.28	-44.0183	3176.02	0.00100748	22.2736
0.29	1.07754e-09	-21.7071	2939.02	-44.0183	2960.76	0.000987362	22.2722
0.3	1.23412e-09	-21.7071	2744.92	-44.0183	2766.67	0.000968801	22.2708
0.31	1.40718e-09	-21.7071	2569.3	-44.0183	2591.05	0.000951647	22.2693
0.32	1.59783e-09	-21.7071	2409.89	-44.0183	2431.64	0.000935771	22.2677
0.33	1.80723e-09	-21.7071	2264.75	-44.0183	2286.5	0.000921058	22.2662
0.34	2.03655e-09	-21.7071	2132.23	-44.0183	2153.98	0.000907411	22.2645
0.35	2.28703e-09	-21.7071	2010.9	-44.0182	2032.65	0.000894739	22.2628
0.36	2.55994e-09	-21.7071	1899.54	-44.0182	1921.3	0.000882966	22.2611
0.37	2.85656e-09	-21.7071	1797.09	-44.0182	1818.85	0.00087202	22.2593
0.38	3.17824e-09	-21.7071	1702.62	-44.0182	1724.38	0.000861839	22.2575
0.39	3.52636e-09	-21.7071	1615.32	-44.0182	1637.08	0.000852367	22.2556
0.4	3.90231e-09	-21.7071	1534.49	-44.0182	1556.25	0.000843554	22.2537
0.41	4.30754e-09	-21.7071	1459.5	-44.0182	1481.26	0.000835355	22.2517
