0	0	-55	inf	-44.0186	inf	inf	22.2927
0.01	1.00686e-16	-55	1.24498e+06	-44.0186	1.245e+06	0.00939418	22.2927
0.02	1.40967e-15	-55	311228	-44.0186	311250	0.00476772	22.2926
0.03	5.13553e-15	-55	138312	-44.0186	138333	0.00322628	22.2925
0.04	1.24874e-14	-55	77790.8	-44.0186	77812.5	0.00245609	22.2923
0.05	2.46752e-14	-55	49778.3	-44.0186	49800	0.00199442	22.2921
0.06	4.29101e-14	-55	34561.6	-44.0186	34583.3	0.00168701	22.2919
0.07	6.84045e-14	-55	25386.4	-44.0186	25408.2	0.00146775	22.2915
0.08	1.02372e-13	-55	19431.4	-44.0186	19453.1	0.00130359	22.2912
0.09	1.4603e-13	-55	15348.6	-44.0186	15370.4	0.00117617	22.2908
0.1	2.00596e-13	-55	12428.3	-44.0186	12450	0.00107447	22.2903
0.11	2.6729e-13	-55	10267.5	-44.0185	10289.3	0.000991481	22.2898
0.12	3.47336e-13	-55	8624.1	-44.0185	8645.83	0.000922524	22.2892
0.13	4.41962e-13	-55	7345.13	-44.0185	7366.86	0.000864366	22.2886
0.14	5.52396e-13	-55	6330.31	-44.0185	6352.04	0.000814694	22.288
0.15	6.79873e-13	-55	5511.6	-44.0185	5533.33	0.000771815	22.2872
0.16	8.25629e-13	-55	4841.55	-44.0185	4863.28	0.000734457	22.2865
0.17	9.90907e-13	-55	4286.23	-44.0185	4307.96	0.000701648	22.2857
0.18	1.17695e-12	-55	3820.86	-44.0185	3842.59	0.000672632	22.2848
0.19	1.38502e-12	-55	3427.02	-44.0185	3448.75	0.000646812	22.2839
0.2	1.61635e-12	-55	3090.77	-44.0184	3112.5	0.000623711	22.283
0.21	1.87223e-12	-55	2801.39	-44.0184	2823.13	0.000602942	22.282
0.22	2.1539e-12	-55	2550.58	-44.0184	2572.31	0.00058419	22.2809
0.23	2.46265e-12	-55	2331.76	-44.0184	2353.5	0.000567193	22.2798
0.24	2.79976e-12	-55	2139.72	-44.0184	2161.46	0.000551733	22.2787
0.25	3.1665e-12	-55	1970.26	-44.0184	1992	0.000537628	22.2775
0.26	3.56417e-12	-55	1819.97	-44.0184	1841.72	0.000524724	22.2762
0.27	3.99408e-12	-55	1686.08	-44.0184	1707.82	0.000512887	22.2749
0.28	4.45752e-12	-55	1566.27	-44.0183	1588.01	0.000502007	22.2736
0.29	4.95581e-12	-55	1458.63	-44.0183	1480.38	0.000491984	22.2722
0.3	5.49028e-12	-55	1361.59	-44.0183	1383.33	0.000482736	22.2708
0.31	6.06225e-12	-55	1273.78	-44.0183	1295.53	0.000474188	22.2693
0.32	6.67305e-12	-55	1194.07	-44.0183	1215.82	0.000466277	22.2677
0.33	7.32405e-12	-55	1121.5	-44.0183	1143.25	0.000458947	22.2662
0.34	8.0166e-12	-55	1055.24	-44.0183	1076.99	0.000452146	22.2645
0.35	8.75206e-12	-55	994.572	-44.0182	1016.33	0.000445832	22.2628
0.36	9.5318e-12	-55	938.891	-44.0182	960.648	0.000439966	22.2611
0.37	1.03572e-11	-55	887.664	-44.0182	909.423	0.000434512	22.2593
0.38	1.12297e-11	-55	840.428	-44.0182	862.188	0.000429439	22.2575
0.39	1.21507e-11	-55	796.778	-44.0182	818.54	0.000424719	22.2556
0.4	1.31215e-11	-55	756.361	-44.0182	778.125	0.000420328	22.2537
0.41	1.41437e-11	-55	718.865	-44.0182	740.631	0.000416242	22.2517
0.42	1.52187e-11	-55	684.014	-44.0181	705.782	0.000412441	22.2497
0.43	1.63478e-11	-55	651.567	-44.0181	673.337	0.000408907	22.2476
0.44	1.75327e-11	-55	621.306	-44.0181	643.079	0.000405623	22.2455
0.45	1.87747e-11	-55	593.04	-44.0181	614.815	0.000402572	22.2433
0.46	2.00754e-11	-55	566.598	-44.0181	588.374	0.000399743	22.2411
0.47	2.14362e-11	-55	541.825	-44.0181	563.603	0.00039712	22.2388
0.48	2.28587e-11	-55	518.583	-44.018	540.365	0.000394694	22.2365
0.49	2.43444e-11	-55	496.75	-44.018	518.534	0.000392452	22.2341
0.5	2.58948e-11	-55	476.214	-44.018	498	0.000390387	22.2317
0.51	2.75115e-11	-55	456.874	-44.018	478.662	0.000388487	22.2293
0.52	2.91962e-11	-55	438.638	-44.018	460.429	0.000386745	22.2267
0.53	3.09503e-11	-55	421.425	-44.0179	443.218	0.000385154	22.2242
0.54	3.27754e-11	-55	405.159	-44.0179	426.955	0.000383705	22.2216
0.55	3.46733e-11	-55	389.772	-44.0179	411.57	0.000382393	22.2189
0.56	3.66455e-11	-55	375.201	-44.0179	397.003	0.000381212	22.2162
0.57	3.86937e-11	-55	361.391	-44.0179	383.195	0.000380156	22.2134
0.58	4.08195e-11	-55	348.288	-44.0178	370.095	0.000379219	22.2106
