0	0	-10.675	inf	-44.0186	inf	inf	22.2927
0.01	1.03045e-16	-10.675	2.48998e+06	-44.0186	2.49e+06	0.0188532	22.2927
0.02	2.79094e-10	-10.675	622478	-44.0186	622500	0.00956832	22.2926
0.03	1.67454e-09	-10.675	276645	-44.0186	276667	0.0064748	22.2925
0.04	5.58168e-09	-10.675	155603	-44.0186	155625	0.00492912	22.2923
0.05	1.39538e-08	-10.675	99578.3	-44.0186	99600	0.00400259	22.2921
0.06	2.93021e-08	-10.675	69144.9	-44.0186	69166.7	0.00338565	22.2919
0.07	5.46952e-08	-10.675	50794.6	-44.0186	50816.3	0.00294562	22.2915
0.08	9.3759e-08	-10.675	38884.5	-44.0186	38906.2	0.00261618	22.2912
0.09	1.50676e-07	-10.675	30719	-44.0186	30740.7	0.00236046	22.2908
0.1	2.30187e-07	-10.675	24878.3	-44.0186	24900	0.00215636	22.2903
0.11	3.37587e-07	-10.675	20556.8	-44.0185	20578.5	0.0019898	22.2898
0.12	4.78727e-07	-10.675	17269.9	-44.0185	17291.7	0.00185141	22.2892
0.13	6.60014e-07	-10.675	14712	-44.0185	14733.7	0.00173469	22.2886
0.14	8.8841e-07	-10.675	12682.4	-44.0185	12704.1	0.00163501	22.288
0.15	1.17143e-06	-10.675	11044.9	-44.0185	11066.7	0.00154895	22.2872
0.16	1.51714e-06	-10.675	9704.83	-44.0185	9726.56	0.00147398	22.2865
0.17	1.93416e-06	-10.675	8594.19	-44.0185	8615.92	0.00140813	22.2857
0.18	2.43168e-06	-10.675	7663.45	-44.0185	7685.19	0.0013499	22.2848
0.19	3.0194e-06	-10.675	6875.77	-44.0185	6897.51	0.00129808	22.2839
0.2	3.7076e-06	-10.675	6203.27	-44.0184	6225	0.00125172	22.283
0.21	4.50712e-06	-10.675	5624.52	-44.0184	5646.26	0.00121004	22.282
0.22	5.42931e-06	-10.675	5122.89	-44.0184	5144.63	0.00117241	22.2809
0.23	6.48611e-06	-10.675	4685.26	-44.0184	4706.99	0.0011383	22.2798
0.24	7.68996e-06	-10.675	4301.18	-44.0184	4322.92	0.00110727	22.2787
0.25	9.0539e-06	-10.675	3962.26	-44.0184	3984	0.00107896	22.2775
