0	0	-nan	-50.9993	-nan	inf	22.2927
1.38	6.07191	-50.9946	-50.9947	0	7.61706e-05	21.8279
1.39	6.11005	-50.9945	-50.9946	0	7.67596e-05	21.8211
1.4	6.14806	-50.9945	-50.9945	0	7.73571e-05	21.8143
1.41	6.18595	-50.9944	-50.9945	0	7.79632e-05	21.8075
1.42	6.22372	-50.9943	-50.9944	0	7.8578e-05	21.8005
1.43	6.26135	-50.9942	-50.9943	0	7.92016e-05	21.7936
1.44	6.29886	-50.9941	-50.9942	0	7.9834e-05	21.7866
1.45	6.33625	-50.994	-50.9941	0	8.04753e-05	21.7795
1.46	6.3735	-50.9939	-50.994	0	8.11257e-05	21.7724
1.47	6.41063	-50.9939	-50.9939	0	8.17852e-05	21.7653
1.48	6.44763	-50.9938	-50.9938	0	8.24538e-05	21.7581
1.49	6.48449	-50.9937	-50.9938	0	8.31317e-05	21.7508
1.5	6.52123	-50.9936	-50.9937	0	8.38189e-05	21.7435
1.51	6.55783	-50.9935	-50.9936	0	8.45155e-05	21.7362
1.52	6.5943	-50.9934	-50.9935	0	8.52217e-05	21.7288
1.53	6.63064	-50.9933	-50.9934	0	8.59375e-05	21.7213
1.54	6.66684	-50.9932	-50.9933	0	8.6663e-05	21.7138
1.55	6.70291	-50.9931	-50.9932	0	8.73983e-05	21.7063
1.56	6.73885	-50.993	-50.9931	0	8.81435e-05	21.6987
1.57	6.77464	-50.9929	-50.993	0	8.88987e-05	21.6911
1.58	6.8103	-50.9928	-50.9929	0	8.96641e-05	21.6834
1.59	6.84583	-50.9927	-50.9927	0	9.04396e-05	21.6756
1.6	6.88121	-50.9925	-50.9926	0	9.12254e-05	21.6679
1.61	6.91646	-50.9924	-50.9925	0	9.20217e-05	21.66
1.62	6.95156	-50.9923	-50.9924	0	9.28284e-05	21.6521
1.63	6.98653	-50.9922	-50.9923	0	9.36458e-05	21.6442
1.64	7.02135	-50.9921	-50.9922	0	9.4474e-05	21.6362
1.65	7.05603	-50.992	-50.9921	0	9.5313e-05	21.6282
1.66	7.09057	-50.9919	-50.9919	0	9.6163e-05	21.6201
1.67	7.12497	-50.9917	-50.9918	0	9.70241e-05	21.612
1.68	7.15922	-50.9916	-50.9917	0	9.78964e-05	21.6038
1.69	7.19333	-50.9915	-50.9916	0	9.878e-05	21.5956
1.7	7.22729	-50.9914	-50.9915	0	9.96751e-05	21.5873
1.71	7.2611	-50.9912	-50.9913	0	0.000100582	21.579
1.72	7.29477	-50.9911	-50.9912	0	0.0001015	21.5706
1.73	7.3283	-50.991	-50.9911	0	0.00010243	21.5622
1.74	7.36167	-50.9908	-50.9909	0	0.000103373	21.5537
1.75	7.39489	-50.9907	-50.9908	0	0.000104327	21.5452
1.76	7.42797	-50.9905	-50.9907	0	0.000105293	21.5366
1.77	7.4609	-50.9904	-50.9905	0	0.000106272	21.528
1.78	7.49367	-50.9903	-50.9904	0	0.000107264	21.5193
1.79	7.52629	-50.9901	-50.9902	0	0.000108268	21.5106
1.8	7.55876	-50.99	-50.9901	0	0.000109285	21.5019
1.81	7.59108	-50.9898	-50.9899	0	0.000110315	21.4931
1.82	7.62325	-50.9897	-50.9898	0	0.000111358	21.4842
1.83	7.65526	-50.9895	-50.9896	0	0.000112414	21.4753
1.84	7.68712	-50.9894	-50.9895	0	0.000113483	21.4663
1.85	7.71882	-50.9892	-50.9893	0	0.000114566	21.4573
1.86	7.75036	-50.989	-50.9891	0	0.000115663	21.4483
1.87	7.78175	-50.9889	-50.989	0	0.000116774	21.4392
1.88	7.81298	-50.9887	-50.9888	0	0.000117899	21.43
1.89	7.84406	-50.9885	-50.9886	0	0.000119038	21.4208
1.9	7.87497	-50.9884	-50.9885	0	0.000120191	21.4116
1.91	7.90573	-50.9882	-50.9883	0	0.000121359	21.4023
1.92	7.93633	-50.988	-50.9881	0	0.000122541	21.3929
1.93	7.96677	-50.9878	-50.988	0	0.000123739	21.3835
