     0.00000000     0.04379209     0.09023232
     0.10000000     0.04379209     0.09023232
     0.20000000     0.04435105     0.08782027
     0.30000000     0.04527862     0.08600652
     0.40000000     0.04652612     0.08365010
     0.50000000     0.04804038     0.08074502
     0.60000000     0.04975990     0.07735241
     0.70000000     0.05161764     0.07355865
     0.80000000     0.05354459     0.06946423
     0.90000000     0.05547321     0.06517488
     1.00000000     0.05734027     0.06079305
     1.10000000     0.05908861     0.05641096
     1.20000000     0.06066796     0.05210616
     1.30000000     0.06203458     0.04793982
     1.40000000     0.06315009     0.04395764
     1.50000000     0.06397975     0.04019269
     1.60000000     0.06449054     0.03666955
     1.70000000     0.06464940     0.03340916
     1.80000000     0.06442214     0.03043386
     1.90000000     0.06377329     0.02777198
     2.00000000     0.06266735     0.02546101
     2.10000000     0.06107182     0.02354763
     2.20000000     0.05896219     0.02208236
     2.30000000     0.05632865     0.02110671
     2.40000000     0.05318368     0.02063239
     2.50000000     0.04956899     0.02061683
     2.60000000     0.04555960     0.02094448
     2.70000000     0.04126283     0.02142699
     2.80000000     0.03681099     0.02183093
     2.90000000     0.03234841     0.02192907
     3.00000000     0.02801539     0.02155656
     3.10000000     0.02393299     0.02064859
     3.20000000     0.02019217     0.01924489
     3.30000000     0.01684912     0.01746391
     3.40000000     0.01392663     0.01546177
     3.50000000     0.01141970     0.01339340
     3.60000000     0.00930326     0.01138633
     3.70000000     0.00753984     0.00952955
     3.80000000     0.00608612     0.00787404
     3.90000000     0.00489785     0.00643965
     4.00000000     0.00393297     0.00522416
     4.10000000     0.00315344     0.00421175
     4.20000000     0.00252606     0.00337958
     4.30000000     0.00202250     0.00270247
     4.40000000     0.00161911     0.00215574
     4.50000000     0.00129636     0.00171679
     4.60000000     0.00103832     0.00136585
     4.70000000     0.00083207     0.00108611
     4.80000000     0.00066722     0.00086358
     4.90000000     0.00053542     0.00068678
     5.00000000     0.00043000     0.00054642
     5.10000000     0.00034562     0.00043502
     5.20000000     0.00027804     0.00034659
     5.30000000     0.00022387     0.00027637
     5.40000000     0.00018041     0.00022058
     5.50000000     0.00014552     0.00017622
     5.60000000     0.00011748     0.00014092
     5.70000000     0.00009492     0.00011281
     5.80000000     0.00007676     0.00009040
     5.90000000     0.00006212     0.00007251
     6.00000000     0.00005032     0.00005822
     6.10000000     0.00004079     0.00004680
     6.20000000     0.00003309     0.00003765
     6.30000000     0.00002686     0.00003032
     6.40000000     0.00002183     0.00002444
     6.50000000     0.00001774     0.00001972
     6.60000000     0.00001444     0.00001592
     6.70000000     0.00001175     0.00001287
     6.80000000     0.00000957     0.00001041
     6.90000000     0.00000780     0.00000843
     7.00000000     0.00000636     0.00000683
     7.10000000     0.00000519     0.00000554
     7.20000000     0.00000424     0.00000449
     7.30000000     0.00000347     0.00000365
