0	0	-nan	-44.0186	-nan	inf	22.2927
0.86	0.280603	-21.9049	-44.0171	0	5.62539e-05	22.1122
0.87	0.283477	-21.9091	-44.0171	0	5.64434e-05	22.108
0.88	0.286337	-21.9133	-44.0171	0	5.6641e-05	22.1037
0.89	0.289184	-21.9176	-44.017	0	5.68467e-05	22.0994
0.9	0.292017	-21.9219	-44.017	0	5.70603e-05	22.095
0.91	0.294836	-21.9263	-44.017	0	5.72818e-05	22.0906
0.92	0.297642	-21.9307	-44.0169	0	5.75111e-05	22.0861
0.93	0.300433	-21.9352	-44.0169	0	5.77481e-05	22.0816
0.94	0.303211	-21.9397	-44.0169	0	5.79928e-05	22.0771
0.95	0.305974	-21.9443	-44.0168	0	5.82451e-05	22.0724
0.96	0.308723	-21.9489	-44.0168	0	5.8505e-05	22.0678
0.97	0.311457	-21.9536	-44.0167	0	5.87725e-05	22.0631
0.98	0.314177	-21.9583	-44.0167	0	5.90474e-05	22.0583
0.99	0.316881	-21.9631	-44.0167	0	5.93298e-05	22.0535
1	0.319571	-21.9679	-44.0166	0	5.96197e-05	22.0486
1.01	0.322246	-21.9728	-44.0166	0	5.99169e-05	22.0437
1.02	0.324906	-21.9777	-44.0166	0	6.02215e-05	22.0388
1.03	0.32755	-21.9827	-44.0165	0	6.05335e-05	22.0338
1.04	0.330179	-21.9877	-44.0165	0	6.08529e-05	22.0287
1.05	0.332792	-21.9927	-44.0164	0	6.11796e-05	22.0236
1.06	0.33539	-21.9979	-44.0164	0	6.15136e-05	22.0185
1.07	0.337971	-22.003	-44.0163	0	6.18549e-05	22.0133
1.08	0.340537	-22.0082	-44.0163	0	6.22036e-05	22.008
1.09	0.343087	-22.0135	-44.0163	0	6.25596e-05	22.0027
1.1	0.34562	-22.0188	-44.0162	0	6.29229e-05	21.9974
1.11	0.348137	-22.0241	-44.0162	0	6.32936e-05	21.992
1.12	0.350637	-22.0295	-44.0161	0	6.36716e-05	21.9865
1.13	0.353121	-22.035	-44.0161	0	6.40569e-05	21.9811
1.14	0.355588	-22.0405	-44.016	0	6.44497e-05	21.9755
1.15	0.358038	-22.046	-44.016	0	6.48498e-05	21.9699
1.16	0.360471	-22.0516	-44.0159	0	6.52574e-05	21.9643
1.17	0.362887	-22.0572	-44.0159	0	6.56724e-05	21.9586
1.18	0.365286	-22.0629	-44.0158	0	6.60949e-05	21.9529
1.19	0.367667	-22.0686	-44.0158	0	6.65249e-05	21.9471
1.2	0.370031	-22.0744	-44.0157	0	6.69623e-05	21.9412
1.21	0.372377	-22.0803	-44.0157	0	6.74074e-05	21.9354
1.22	0.374705	-22.0861	-44.0156	0	6.786e-05	21.9294
1.23	0.377016	-22.0921	-44.0156	0	6.83203e-05	21.9234
1.24	0.379308	-22.098	-44.0155	0	6.87882e-05	21.9174
1.25	0.381583	-22.1041	-44.0155	0	6.92638e-05	21.9113
1.26	0.383839	-22.1101	-44.0154	0	6.97472e-05	21.9052
1.27	0.386077	-22.1162	-44.0153	0	7.02384e-05	21.899
1.28	0.388296	-22.1224	-44.0153	0	7.07374e-05	21.8928
1.29	0.390497	-22.1286	-44.0152	0	7.12443e-05	21.8865
1.3	0.392678	-22.1349	-44.0152	0	7.17592e-05	21.8802
1.31	0.394842	-22.1412	-44.0151	0	7.2282e-05	21.8738
1.32	0.396986	-22.1475	-44.015	0	7.28129e-05	21.8674
1.33	0.399111	-22.1539	-44.015	0	7.33519e-05	21.861
1.34	0.401217	-22.1604	-44.0149	0	7.38991e-05	21.8544
1.35	0.403304	-22.1669	-44.0149	0	7.44545e-05	21.8479
1.36	0.405371	-22.1735	-44.0148	0	7.50182e-05	21.8413
1.37	0.407419	-22.18	-44.0147	0	7.55902e-05	21.8346
1.38	0.409447	-22.1867	-44.0147	0	7.61706e-05	21.8279
1.39	0.411455	-22.1934	-44.0146	0	7.67596e-05	21.8211
1.4	0.413444	-22.2001	-44.0145	0	7.73571e-05	21.8143
1.41	0.415412	-22.2069	-44.0144	0	7.79632e-05	21.8075
1.42	0.417361	-22.2137	-44.0144	0	7.8578e-05	21.8005
1.43	0.419289	-22.2206	-44.0143	0	7.92016e-05	21.7936
1.44	0.421197	-22.2276	-44.0142	0	7.9834e-05	21.7866
1.45	0.423085	-22.2345	-44.0141	0	8.04753e-05	21.7795
1.46	0.424952	-22.2416	-44.0141	0	8.11257e-05	21.7724
1.47	0.426799	-22.2486	-44.014	0	8.17852e-05	21.7653
1.48	0.428625	-22.2558	-44.0139	0	8.24538e-05	21.7581
1.49	0.43043	-22.2629	-44.0138	0	8.31317e-05	21.7508
1.5	0.432214	-22.2701	-44.0138	0	8.38189e-05	21.7435
1.51	0.433977	-22.2774	-44.0137	0	8.45155e-05	21.7362
1.52	0.435719	-22.2847	-44.0136	0	8.52217e-05	21.7288
1.53	0.43744	-22.2921	-44.0135	0	8.59375e-05	21.7213
1.54	0.43914	-22.2995	-44.0134	0	8.6663e-05	21.7138
1.55	0.440818	-22.3069	-44.0133	0	8.73983e-05	21.7063
1.56	0.442475	-22.3144	-44.0132	0	8.81435e-05	21.6987
1.57	0.44411	-22.322	-44.0132	0	8.88987e-05	21.6911
1.58	0.445723	-22.3296	-44.0131	0	8.96641e-05	21.6834
1.59	0.447315	-22.3372	-44.013	0	9.04396e-05	21.6756
1.6	0.448884	-22.3449	-44.0129	0	9.12254e-05	21.6679
1.61	0.450432	-22.3527	-44.0128	0	9.20217e-05	21.66
1.62	0.451958	-22.3605	-44.0127	0	9.28284e-05	21.6521
1.63	0.453461	-22.3683	-44.0126	0	9.36458e-05	21.6442
1.64	0.454942	-22.3762	-44.0125	0	9.4474e-05	21.6362
1.65	0.456401	-22.3841	-44.0124	0	9.5313e-05	21.6282
1.66	0.457838	-22.3921	-44.0123	0	9.6163e-05	21.6201
1.67	0.459252	-22.4001	-44.0122	0	9.70241e-05	21.612
1.68	0.460643	-22.4082	-44.0121	0	9.78964e-05	21.6038
1.69	0.462012	-22.4163	-44.012	0	9.878e-05	21.5956
1.7	0.463357	-22.4244	-44.0119	0	9.96751e-05	21.5873
1.71	0.46468	-22.4327	-44.0117	0	0.000100582	21.579
1.72	0.46598	-22.4409	-44.0116	0	0.0001015	21.5706
1.73	0.467257	-22.4492	-44.0115	0	0.00010243	21.5622
1.74	0.468511	-22.4576	-44.0114	0	0.000103373	21.5537
1.75	0.469742	-22.466	-44.0113	0	0.000104327	21.5452
1.76	0.470949	-22.4744	-44.0112	0	0.000105293	21.5366
1.77	0.472133	-22.4829	-44.011	0	0.000106272	21.528
1.78	0.473294	-22.4915	-44.0109	0	0.000107264	21.5193
1.79	0.474431	-22.5	-44.0108	0	0.000108268	21.5106
1.8	0.475544	-22.5087	-44.0107	0	0.000109285	21.5019
1.81	0.476634	-22.5174	-44.0105	0	0.000110315	21.4931
1.82	0.4777	-22.5261	-44.0104	0	0.000111358	21.4842
1.83	0.478743	-22.5349	-44.0103	0	0.000112414	21.4753
1.84	0.479761	-22.5437	-44.0101	0	0.000113483	21.4663
1.85	0.480756	-22.5526	-44.01	0	0.000114566	21.4573
1.86	0.481726	-22.5615	-44.0099	0	0.000115663	21.4483
1.87	0.482672	-22.5704	-44.0097	0	0.000116774	21.4392
1.88	0.483595	-22.5795	-44.0096	0	0.000117899	21.43
1.89	0.484493	-22.5885	-44.0094	0	0.000119038	21.4208
1.9	0.485366	-22.5976	-44.0093	0	0.000120191	21.4116
1.91	0.486216	-22.6068	-44.0091	0	0.000121359	21.4023
1.92	0.487041	-22.616	-44.009	0	0.000122541	21.3929
1.93	0.487841	-22.6252	-44.0088	0	0.000123739	21.3835
1.94	0.488617	-22.6345	-44.0087	0	0.000124951	21.3741
1.95	0.489368	-22.6438	-44.0085	0	0.000126179	21.3646
1.96	0.490095	-22.6532	-44.0084	0	0.000127422	21.355
1.97	0.490797	-22.6626	-44.0082	0	0.00012868	21.3454
1.98	0.491474	-22.6721	-44.008	0	0.000129954	21.3358
1.99	0.492126	-22.6816	-44.0079	0	0.000131245	21.3261
2	0.492753	-22.6912	-44.0077	0	0.000132551	21.3164
2.01	0.493356	-22.7008	-44.0075	0	0.000133874	21.3066
2.02	0.493933	-22.7105	-44.0073	0	0.000135213	21.2967
2.03	0.494486	-22.7202	-44.0072	0	0.000136569	21.2868
2.04	0.495013	-22.7299	-44.007	0	0.000137942	21.2769
2.05	0.495515	-22.7397	-44.0068	0	0.000139332	21.2669
2.06	0.495992	-22.7496	-44.0066	0	0.00014074	21.2569
2.07	0.496443	-22.7595	-44.0064	0	0.000142165	21.2468
2.08	0.49687	-22.7694	-44.0062	0	0.000143608	21.2367
2.09	0.497271	-22.7794	-44.006	0	0.000145068	21.2265
2.1	0.497646	-22.7894	-44.0058	0	0.000146547	21.2163
2.11	0.497996	-22.7995	-44.0056	0	0.000148045	21.206
2.12	0.498321	-22.8096	-44.0054	0	0.000149561	21.1957
2.13	0.49862	-22.8198	-44.0052	0	0.000151095	21.1853
2.14	0.498894	-22.83	-44.005	0	0.000152649	21.1749
2.15	0.499142	-22.8402	-44.0048	0	0.000154223	21.1644
2.16	0.499364	-22.8505	-44.0046	0	0.000155815	21.1539
2.17	0.499561	-22.8609	-44.0044	0	0.000157428	21.1433
2.18	0.499732	-22.8713	-44.0041	0	0.000159061	21.1327
2.19	0.499877	-22.8817	-44.0039	0	0.000160714	21.122
2.2	0.499997	-22.8922	-44.0037	0	0.000162387	21.1113
2.21	0.500091	-22.9027	-44.0034	0	0.000164082	21.1006
2.22	0.500158	-22.9133	-44.0032	0	0.000165797	21.0897
2.23	0.5002	-22.9239	-44.003	0	0.000167533	21.0789
2.24	0.500217	-22.9346	-44.0027	0	0.000169292	21.068
2.25	0.500207	-22.9453	-44.0025	0	0.000171072	21.057
2.26	0.500171	-22.956	-44.0022	0	0.000172874	21.046
2.27	0.500109	-22.9668	-44.002	0	0.000174698	21.0349
2.28	0.500022	-22.9777	-44.0017	0	0.000176546	21.0238
2.29	0.499908	-22.9886	-44.0014	0	0.000178416	21.0127
2.3	0.499768	-22.9995	-44.0012	0	0.000180309	21.0015
2.31	0.499602	-23.0105	-44.0009	0	0.000182226	20.9902
2.32	0.499411	-23.0215	-44.0006	0	0.000184166	20.9789
2.33	0.499193	-23.0326	-44.0003	0	0.000186131	20.9676
2.34	0.498949	-23.0437	-44.0001	0	0.00018812	20.9562
2.35	0.498679	-23.0549	-43.9998	0	0.000190134	20.9447
2.36	0.498382	-23.0661	-43.9995	0	0.000192173	20.9332
2.37	0.49806	-23.0773	-43.9992	0	0.000194237	20.9217
2.38	0.497711	-23.0886	-43.9989	0	0.000196327	20.9101
2.39	0.497337	-23.0999	-43.9986	0	0.000198442	20.8984
2.4	0.496936	-23.1113	-43.9983	0	0.000200584	20.8868
2.41	0.496509	-23.1227	-43.9979	0	0.000202753	20.875
2.42	0.496056	-23.1342	-43.9976	0	0.000204948	20.8632
2.43	0.495576	-23.1457	-43.9973	0	0.000207171	20.8514
2.44	0.495071	-23.1573	-43.997	0	0.000209421	20.8395
2.45	0.494539	-23.1689	-43.9966	0	0.000211699	20.8276
2.46	0.493981	-23.1805	-43.9963	0	0.000214006	20.8156
2.47	0.493397	-23.1922	-43.996	0	0.000216341	20.8035
2.48	0.492787	-23.2039	-43.9956	0	0.000218706	20.7915
2.49	0.49215	-23.2157	-43.9952	0	0.000221099	20.7793
2.5	0.491488	-23.2275	-43.9949	0	0.000223523	20.7671
2.51	0.490799	-23.2394	-43.9945	0	0.000225976	20.7549
2.52	0.490084	-23.2513	-43.9942	0	0.00022846	20.7426
2.53	0.489343	-23.2632	-43.9938	0	0.000230975	20.7303
2.54	0.488576	-23.2752	-43.9934	0	0.000233521	20.7179
2.55	0.487783	-23.2873	-43.993	0	0.000236099	20.7055
2.56	0.486963	-23.2993	-43.9926	0	0.000238709	20.693
2.57	0.486118	-23.3115	-43.9922	0	0.000241351	20.6805
2.58	0.485247	-23.3236	-43.9918	0	0.000244026	20.6679
2.59	0.484349	-23.3358	-43.9914	0	0.000246735	20.6553
2.6	0.483425	-23.3481	-43.991	0	0.000249477	20.6427
2.61	0.482476	-23.3604	-43.9905	0	0.000252254	20.6299
2.62	0.4815	-23.3727	-43.9901	0	0.000255064	20.6172
2.63	0.480499	-23.3851	-43.9897	0	0.00025791	20.6044
2.64	0.479471	-23.3975	-43.9892	0	0.000260792	20.5915
2.65	0.478418	-23.4099	-43.9888	0	0.000263709	20.5786
2.66	0.477338	-23.4224	-43.9883	0	0.000266663	20.5656
2.67	0.476233	-23.435	-43.9879	0	0.000269653	20.5526
2.68	0.475102	-23.4476	-43.9874	0	0.000272681	20.5396
2.69	0.473946	-23.4602	-43.9869	0	0.000275746	20.5264
2.7	0.472763	-23.4729	-43.9864	0	0.00027885	20.5133
2.71	0.471555	-23.4856	-43.9859	0	0.000281992	20.5001
2.72	0.470321	-23.4983	-43.9854	0	0.000285174	20.4868
2.73	0.469062	-23.5111	-43.9849	0	0.000288395	20.4735
2.74	0.467776	-23.5239	-43.9844	0	0.000291657	20.4602
2.75	0.466466	-23.5368	-43.9839	0	0.000294959	20.4468
2.76	0.465129	-23.5497	-43.9834	0	0.000298302	20.4333
2.77	0.463768	-23.5627	-43.9828	0	0.000301688	20.4198
2.78	0.462381	-23.5757	-43.9823	0	0.000305115	20.4063
2.79	0.460968	-23.5887	-43.9817	0	0.000308585	20.3927
2.8	0.45953	-23.6018	-43.9812	0	0.000312099	20.379
2.81	0.458067	-23.6149	-43.9806	0	0.000315657	20.3653
2.82	0.456579	-23.6281	-43.98	0	0.000319259	20.3516
2.83	0.455065	-23.6413	-43.9794	0	0.000322906	20.3378
2.84	0.453527	-23.6545	-43.9788	0	0.000326598	20.324
2.85	0.451963	-23.6678	-43.9782	0	0.000330337	20.3101
2.86	0.450374	-23.6811	-43.9776	0	0.000334123	20.2961
2.87	0.44876	-23.6945	-43.977	0	0.000337956	20.2822
2.88	0.447122	-23.7079	-43.9763	0	0.000341837	20.2681
2.89	0.445458	-23.7213	-43.9757	0	0.000345766	20.254
2.9	0.44377	-23.7348	-43.975	0	0.000349745	20.2399
2.91	0.442057	-23.7483	-43.9744	0	0.000353774	20.2257
2.92	0.44032	-23.7618	-43.9737	0	0.000357853	20.2115
2.93	0.438558	-23.7754	-43.973	0	0.000361983	20.1972
2.94	0.436771	-23.7891	-43.9723	0	0.000366165	20.1829
2.95	0.43496	-23.8027	-43.9716	0	0.000370399	20.1685
2.96	0.433125	-23.8164	-43.9709	0	0.000374687	20.1541
2.97	0.431265	-23.8302	-43.9702	0	0.000379028	20.1396
2.98	0.429381	-23.844	-43.9694	0	0.000383423	20.1251
2.99	0.427473	-23.8578	-43.9687	0	0.000387874	20.1105
3	0.425541	-23.8716	-43.9679	0	0.000392381	20.0959
3.01	0.423585	-23.8855	-43.9672	0	0.000396944	20.0812
3.02	0.421605	-23.8995	-43.9664	0	0.000401565	20.0665
3.03	0.419602	-23.9134	-43.9656	0	0.000406243	20.0517
3.04	0.417574	-23.9274	-43.9648	0	0.000410981	20.0369
3.05	0.415523	-23.9415	-43.964	0	0.000415777	20.022
3.06	0.413449	-23.9556	-43.9631	0	0.000420635	20.0071
3.07	0.411351	-23.9697	-43.9623	0	0.000425553	19.9922
3.08	0.409229	-23.9838	-43.9614	0	0.000430533	19.9772
3.09	0.407084	-23.998	-43.9606	0	0.000435575	19.9621
3.1	0.404917	-24.0122	-43.9597	0	0.000440681	19.947
3.11	0.402726	-24.0265	-43.9588	0	0.000445852	19.9318
3.12	0.400512	-24.0408	-43.9579	0	0.000451087	19.9166
3.13	0.398275	-24.0551	-43.957	0	0.000456388	19.9014
3.14	0.396015	-24.0695	-43.956	0	0.000461756	19.8861
3.15	0.393733	-24.0839	-43.9551	0	0.000467191	19.8707
3.16	0.391428	-24.0983	-43.9541	0	0.000472695	19.8553
3.17	0.389101	-24.1128	-43.9531	0	0.000478268	19.8399
3.18	0.386751	-24.1273	-43.9521	0	0.000483912	19.8244
3.19	0.384379	-24.1418	-43.9511	0	0.000489626	19.8088
3.2	0.381985	-24.1564	-43.9501	0	0.000495413	19.7932
3.21	0.379569	-24.171	-43.9491	0	0.000501272	19.7776
3.22	0.377131	-24.1856	-43.948	0	0.000507206	19.7619
3.23	0.374671	-24.2003	-43.9469	0	0.000513214	19.7461
3.24	0.37219	-24.215	-43.9459	0	0.000519298	19.7303
3.25	0.369687	-24.2297	-43.9448	0	0.000525458	19.7145
3.26	0.367162	-24.2445	-43.9436	0	0.000531697	19.6986
3.27	0.364616	-24.2593	-43.9425	0	0.000538014	19.6827
3.28	0.362049	-24.2741	-43.9414	0	0.00054441	19.6667
3.29	0.359461	-24.289	-43.9402	0	0.000550888	19.6506
3.3	0.356851	-24.3039	-43.939	0	0.000557447	19.6345
3.31	0.354221	-24.3188	-43.9378	0	0.000564089	19.6184
3.32	0.351571	-24.3338	-43.9366	0	0.000570815	19.6022
3.33	0.348899	-24.3488	-43.9353	0	0.000577626	19.586
3.34	0.346207	-24.3638	-43.9341	0	0.000584523	19.5697
3.35	0.343495	-24.3788	-43.9328	0	0.000591508	19.5534
3.36	0.340763	-24.3939	-43.9315	0	0.00059858	19.537
3.37	0.338011	-24.409	-43.9302	0	0.000605742	19.5206
3.38	0.335238	-24.4241	-43.9288	0	0.000612994	19.5041
3.39	0.332446	-24.4393	-43.9275	0	0.000620338	19.4876
3.4	0.329635	-24.4545	-43.9261	0	0.000627775	19.471
3.41	0.326803	-24.4697	-43.9247	0	0.000635306	19.4544
3.42	0.323953	-24.4849	-43.9233	0	0.000642932	19.4377
3.43	0.321083	-24.5002	-43.9219	0	0.000650655	19.421
3.44	0.318194	-24.5155	-43.9204	0	0.000658475	19.4042
3.45	0.315287	-24.5308	-43.9189	0	0.000666395	19.3874
3.46	0.31236	-24.5462	-43.9174	0	0.000674414	19.3705
3.47	0.309415	-24.5616	-43.9159	0	0.000682535	19.3536
3.48	0.306452	-24.577	-43.9143	0	0.000690759	19.3367
3.49	0.30347	-24.5924	-43.9128	0	0.000699087	19.3196
3.5	0.30047	-24.6079	-43.9112	0	0.000707521	19.3026
3.51	0.297452	-24.6234	-43.9095	0	0.000716061	19.2855
3.52	0.294416	-24.6389	-43.9079	0	0.00072471	19.2683
3.53	0.291363	-24.6544	-43.9062	0	0.000733468	19.2511
3.54	0.288292	-24.6699	-43.9045	0	0.000742337	19.2338
3.55	0.285203	-24.6855	-43.9028	0	0.000751318	19.2165
3.56	0.282098	-24.7011	-43.9011	0	0.000760413	19.1992
3.57	0.278975	-24.7167	-43.8993	0	0.000769624	19.1818
3.58	0.275836	-24.7324	-43.8975	0	0.000778951	19.1643
3.59	0.27268	-24.7481	-43.8957	0	0.000788396	19.1468
3.6	0.269507	-24.7637	-43.8938	0	0.000797961	19.1293
3.61	0.266318	-24.7794	-43.8919	0	0.000807647	19.1117
3.62	0.263113	-24.7952	-43.89	0	0.000817457	19.094
3.63	0.259892	-24.8109	-43.8881	0	0.00082739	19.0763
3.64	0.256655	-24.8267	-43.8861	0	0.000837449	19.0586
3.65	0.253403	-24.8425	-43.8841	0	0.000847636	19.0408
3.66	0.250135	-24.8583	-43.8821	0	0.000857953	19.0229
3.67	0.246852	-24.8741	-43.88	0	0.0008684	19.005
3.68	0.243553	-24.89	-43.8779	0	0.000878979	18.9871
3.69	0.24024	-24.9058	-43.8758	0	0.000889693	18.9691
3.7	0.236912	-24.9217	-43.8737	0	0.000900543	18.9511
3.71	0.23357	-24.9376	-43.8715	0	0.00091153	18.933
3.72	0.230213	-24.9535	-43.8693	0	0.000922657	18.9149
3.73	0.226842	-24.9694	-43.867	0	0.000933924	18.8967
3.74	0.223457	-24.9854	-43.8648	0	0.000945335	18.8784
3.75	0.220058	-25.0013	-43.8624	0	0.000956891	18.8602
3.76	0.216646	-25.0173	-43.8601	0	0.000968593	18.8418
3.77	0.21322	-25.0333	-43.8577	0	0.000980443	18.8234
3.78	0.209781	-25.0493	-43.8553	0	0.000992444	18.805
3.79	0.206329	-25.0653	-43.8528	0	0.0010046	18.7865
3.8	0.202864	-25.0813	-43.8503	0	0.0010169	18.768
3.81	0.199387	-25.0974	-43.8478	0	0.00102937	18.7494
3.82	0.195897	-25.1134	-43.8452	0	0.00104199	18.7308
3.83	0.192395	-25.1295	-43.8426	0	0.00105477	18.7121
3.84	0.188881	-25.1455	-43.84	0	0.00106772	18.6934
3.85	0.185355	-25.1616	-43.8373	0	0.00108082	18.6746
3.86	0.181817	-25.1777	-43.8346	0	0.0010941	18.6558
3.87	0.178269	-25.1938	-43.8318	0	0.00110754	18.637
3.88	0.174709	-25.2099	-43.829	0	0.00112116	18.618
3.89	0.171138	-25.226	-43.8262	0	0.00113494	18.5991
3.9	0.167556	-25.2421	-43.8233	0	0.0011489	18.5801
3.91	0.163964	-25.2582	-43.8203	0	0.00116304	18.561
3.92	0.160361	-25.2743	-43.8174	0	0.00117736	18.5419
3.93	0.156748	-25.2904	-43.8143	0	0.00119186	18.5227
3.94	0.153126	-25.3066	-43.8113	0	0.00120654	18.5035
3.95	0.149494	-25.3227	-43.8082	0	0.00122141	18.4842
3.96	0.145852	-25.3388	-43.805	0	0.00123647	18.4649
3.97	0.142201	-25.355	-43.8018	0	0.00125172	18.4456
3.98	0.138541	-25.3711	-43.7986	0	0.00126716	18.4262
3.99	0.134872	-25.3872	-43.7953	0	0.00128279	18.4067
4	0.131195	-25.4034	-43.7919	0	0.00129863	18.3872
4.01	0.127509	-25.4195	-43.7885	0	0.00131467	18.3677
4.02	0.123815	-25.4357	-43.7851	0	0.00133091	18.3481
4.03	0.120113	-25.4518	-43.7815	0	0.00134735	18.3284
4.04	0.116404	-25.4679	-43.778	0	0.00136401	18.3087
