0	0	-nan	-44.0186	-nan	inf	22.2927
2.57	-0.176677	-43.9917	-43.9922	0	0.000241351	20.6805
2.58	-0.180763	-43.9913	-43.9918	0	0.000244026	20.6679
2.59	-0.184811	-43.9909	-43.9914	0	0.000246735	20.6553
2.6	-0.188821	-43.9905	-43.991	0	0.000249477	20.6427
2.61	-0.192792	-43.99	-43.9905	0	0.000252254	20.6299
2.62	-0.196723	-43.9896	-43.9901	0	0.000255064	20.6172
2.63	-0.200614	-43.9892	-43.9897	0	0.00025791	20.6044
2.64	-0.204463	-43.9887	-43.9892	0	0.000260792	20.5915
2.65	-0.20827	-43.9882	-43.9888	0	0.000263709	20.5786
2.66	-0.212033	-43.9878	-43.9883	0	0.000266663	20.5656
2.67	-0.215753	-43.9873	-43.9879	0	0.000269653	20.5526
2.68	-0.219428	-43.9868	-43.9874	0	0.000272681	20.5396
2.69	-0.223058	-43.9863	-43.9869	0	0.000275746	20.5264
2.7	-0.226642	-43.9859	-43.9864	0	0.00027885	20.5133
2.71	-0.230179	-43.9854	-43.9859	0	0.000281992	20.5001
2.72	-0.233669	-43.9849	-43.9854	0	0.000285174	20.4868
2.73	-0.23711	-43.9843	-43.9849	0	0.000288395	20.4735
2.74	-0.240502	-43.9838	-43.9844	0	0.000291657	20.4602
2.75	-0.243844	-43.9833	-43.9839	0	0.000294959	20.4468
2.76	-0.247136	-43.9827	-43.9834	0	0.000298302	20.4333
2.77	-0.250377	-43.9822	-43.9828	0	0.000301688	20.4198
2.78	-0.253567	-43.9816	-43.9823	0	0.000305115	20.4063
2.79	-0.256703	-43.9811	-43.9817	0	0.000308585	20.3927
2.8	-0.259787	-43.9805	-43.9812	0	0.000312099	20.379
2.81	-0.262817	-43.9799	-43.9806	0	0.000315657	20.3653
2.82	-0.265793	-43.9793	-43.98	0	0.000319259	20.3516
2.83	-0.268714	-43.9787	-43.9794	0	0.000322906	20.3378
2.84	-0.271579	-43.9781	-43.9788	0	0.000326598	20.324
2.85	-0.274388	-43.9775	-43.9782	0	0.000330337	20.3101
2.86	-0.277141	-43.9769	-43.9776	0	0.000334123	20.2961
2.87	-0.279836	-43.9763	-43.977	0	0.000337956	20.2822
2.88	-0.282474	-43.9756	-43.9763	0	0.000341837	20.2681
2.89	-0.285053	-43.975	-43.9757	0	0.000345766	20.254
2.9	-0.287573	-43.9743	-43.975	0	0.000349745	20.2399
2.91	-0.290034	-43.9736	-43.9744	0	0.000353774	20.2257
2.92	-0.292434	-43.973	-43.9737	0	0.000357853	20.2115
2.93	-0.294775	-43.9723	-43.973	0	0.000361983	20.1972
2.94	-0.297054	-43.9716	-43.9723	0	0.000366165	20.1829
2.95	-0.299272	-43.9708	-43.9716	0	0.000370399	20.1685
2.96	-0.301429	-43.9701	-43.9709	0	0.000374687	20.1541
2.97	-0.303523	-43.9694	-43.9702	0	0.000379028	20.1396
2.98	-0.305554	-43.9686	-43.9694	0	0.000383423	20.1251
2.99	-0.307522	-43.9679	-43.9687	0	0.000387874	20.1105
3	-0.309427	-43.9671	-43.9679	0	0.000392381	20.0959
3.01	-0.311268	-43.9663	-43.9672	0	0.000396944	20.0812
3.02	-0.313044	-43.9655	-43.9664	0	0.000401565	20.0665
3.03	-0.314756	-43.9647	-43.9656	0	0.000406243	20.0517
3.04	-0.316403	-43.9639	-43.9648	0	0.000410981	20.0369
3.05	-0.317984	-43.9631	-43.964	0	0.000415777	20.022
3.06	-0.3195	-43.9623	-43.9631	0	0.000420635	20.0071
3.07	-0.320949	-43.9614	-43.9623	0	0.000425553	19.9922
3.08	-0.322333	-43.9605	-43.9614	0	0.000430533	19.9772
3.09	-0.32365	-43.9597	-43.9606	0	0.000435575	19.9621
3.1	-0.3249	-43.9588	-43.9597	0	0.000440681	19.947
3.11	-0.326083	-43.9579	-43.9588	0	0.000445852	19.9318
3.12	-0.327198	-43.9569	-43.9579	0	0.000451087	19.9166
3.13	-0.328246	-43.956	-43.957	0	0.000456388	19.9014
3.14	-0.329226	-43.9551	-43.956	0	0.000461756	19.8861
3.15	-0.330138	-43.9541	-43.9551	0	0.000467191	19.8707
3.16	-0.330982	-43.9531	-43.9541	0	0.000472695	19.8553
3.17	-0.331758	-43.9521	-43.9531	0	0.000478268	19.8399
3.18	-0.332465	-43.9511	-43.9521	0	0.000483912	19.8244
3.19	-0.333104	-43.9501	-43.9511	0	0.000489626	19.8088
3.2	-0.333673	-43.9491	-43.9501	0	0.000495413	19.7932
3.21	-0.334174	-43.948	-43.9491	0	0.000501272	19.7776
3.22	-0.334606	-43.947	-43.948	0	0.000507206	19.7619
3.23	-0.334969	-43.9459	-43.9469	0	0.000513214	19.7461
3.24	-0.335262	-43.9448	-43.9459	0	0.000519298	19.7303
3.25	-0.335486	-43.9437	-43.9448	0	0.000525458	19.7145
3.26	-0.335641	-43.9425	-43.9436	0	0.000531697	19.6986
3.27	-0.335727	-43.9414	-43.9425	0	0.000538014	19.6827
3.28	-0.335744	-43.9402	-43.9414	0	0.00054441	19.6667
3.29	-0.335691	-43.9391	-43.9402	0	0.000550888	19.6506
3.3	-0.335569	-43.9379	-43.939	0	0.000557447	19.6345
3.31	-0.335377	-43.9366	-43.9378	0	0.000564089	19.6184
3.32	-0.335116	-43.9354	-43.9366	0	0.000570815	19.6022
3.33	-0.334786	-43.9341	-43.9353	0	0.000577626	19.586
3.34	-0.334387	-43.9329	-43.9341	0	0.000584523	19.5697
3.35	-0.333919	-43.9316	-43.9328	0	0.000591508	19.5534
3.36	-0.333383	-43.9303	-43.9315	0	0.00059858	19.537
3.37	-0.332777	-43.9289	-43.9302	0	0.000605742	19.5206
3.38	-0.332102	-43.9276	-43.9288	0	0.000612994	19.5041
3.39	-0.331359	-43.9262	-43.9275	0	0.000620338	19.4876
3.4	-0.330548	-43.9248	-43.9261	0	0.000627775	19.471
3.41	-0.329668	-43.9234	-43.9247	0	0.000635306	19.4544
3.42	-0.328721	-43.922	-43.9233	0	0.000642932	19.4377
3.43	-0.327705	-43.9205	-43.9219	0	0.000650655	19.421
3.44	-0.326622	-43.919	-43.9204	0	0.000658475	19.4042
3.45	-0.325472	-43.9175	-43.9189	0	0.000666395	19.3874
3.46	-0.324254	-43.916	-43.9174	0	0.000674414	19.3705
3.47	-0.32297	-43.9145	-43.9159	0	0.000682535	19.3536
3.48	-0.321618	-43.9129	-43.9143	0	0.000690759	19.3367
3.49	-0.320201	-43.9113	-43.9128	0	0.000699087	19.3196
3.5	-0.318717	-43.9097	-43.9112	0	0.000707521	19.3026
3.51	-0.317168	-43.9081	-43.9095	0	0.000716061	19.2855
3.52	-0.315553	-43.9064	-43.9079	0	0.00072471	19.2683
3.53	-0.313873	-43.9047	-43.9062	0	0.000733468	19.2511
3.54	-0.312129	-43.903	-43.9045	0	0.000742337	19.2338
3.55	-0.31032	-43.9013	-43.9028	0	0.000751318	19.2165
3.56	-0.308447	-43.8995	-43.9011	0	0.000760413	19.1992
3.57	-0.30651	-43.8977	-43.8993	0	0.000769624	19.1818
3.58	-0.30451	-43.8959	-43.8975	0	0.000778951	19.1643
3.59	-0.302448	-43.894	-43.8957	0	0.000788396	19.1468
3.6	-0.300322	-43.8922	-43.8938	0	0.000797961	19.1293
3.61	-0.298136	-43.8903	-43.8919	0	0.000807647	19.1117
3.62	-0.295887	-43.8883	-43.89	0	0.000817457	19.094
3.63	-0.293578	-43.8864	-43.8881	0	0.00082739	19.0763
3.64	-0.291208	-43.8844	-43.8861	0	0.000837449	19.0586
3.65	-0.288778	-43.8824	-43.8841	0	0.000847636	19.0408
3.66	-0.286288	-43.8803	-43.8821	0	0.000857953	19.0229
3.67	-0.283739	-43.8783	-43.88	0	0.0008684	19.005
3.68	-0.281132	-43.8762	-43.8779	0	0.000878979	18.9871
3.69	-0.278467	-43.874	-43.8758	0	0.000889693	18.9691
3.7	-0.275745	-43.8718	-43.8737	0	0.000900543	18.9511
