0	0	-nan	-44.0186	-nan	0	22.2927
1.85	0.483867	-22.5527	-44.01	0	0	21.4573
1.86	0.484832	-22.5616	-44.0099	0	0	21.4483
1.87	0.485774	-22.5706	-44.0097	0	0	21.4392
1.88	0.48669	-22.5796	-44.0096	0	0	21.43
1.89	0.487583	-22.5886	-44.0094	0	0	21.4208
1.9	0.48845	-22.5977	-44.0093	0	0	21.4116
1.91	0.489293	-22.6069	-44.0091	0	0	21.4023
1.92	0.490112	-22.6161	-44.009	0	0	21.3929
1.93	0.490905	-22.6253	-44.0088	0	0	21.3835
1.94	0.491674	-22.6346	-44.0087	0	0	21.3741
1.95	0.492418	-22.6439	-44.0085	0	0	21.3646
1.96	0.493137	-22.6533	-44.0084	0	0	21.355
1.97	0.493831	-22.6628	-44.0082	0	0	21.3454
1.98	0.494499	-22.6722	-44.008	0	0	21.3358
1.99	0.495143	-22.6818	-44.0079	0	0	21.3261
2	0.495761	-22.6913	-44.0077	0	0	21.3164
2.01	0.496355	-22.7009	-44.0075	0	0	21.3066
2.02	0.496922	-22.7106	-44.0073	0	0	21.2967
2.03	0.497465	-22.7203	-44.0072	0	0	21.2868
2.04	0.497982	-22.7301	-44.007	0	0	21.2769
2.05	0.498474	-22.7399	-44.0068	0	0	21.2669
2.06	0.49894	-22.7497	-44.0066	0	0	21.2569
2.07	0.499381	-22.7596	-44.0064	0	0	21.2468
2.08	0.499796	-22.7695	-44.0062	0	0	21.2367
2.09	0.500185	-22.7795	-44.006	0	0	21.2265
2.1	0.500549	-22.7895	-44.0058	0	0	21.2163
2.11	0.500887	-22.7996	-44.0056	0	0	21.206
2.12	0.501199	-22.8097	-44.0054	0	0	21.1957
2.13	0.501485	-22.8199	-44.0052	0	0	21.1853
2.14	0.501746	-22.8301	-44.005	0	0	21.1749
2.15	0.501981	-22.8404	-44.0048	0	0	21.1644
2.16	0.50219	-22.8507	-44.0046	0	0	21.1539
2.17	0.502372	-22.861	-44.0044	0	0	21.1433
2.18	0.502529	-22.8714	-44.0041	0	0	21.1327
2.19	0.50266	-22.8819	-44.0039	0	0	21.122
2.2	0.502765	-22.8924	-44.0037	0	0	21.1113
2.21	0.502843	-22.9029	-44.0034	0	0	21.1006
2.22	0.502896	-22.9135	-44.0032	0	0	21.0897
