0.01	8.09527e-09	6.55333e-13
0.02	1.13332e-07	3.21102e-11
0.03	4.12842e-07	1.89376e-10
0.04	1.00374e-06	6.29687e-10
0.05	1.98312e-06	1.57311e-09
0.06	3.44804e-06	3.3025e-09
0.07	5.49551e-06	6.16339e-09
0.08	8.22249e-06	1.0564e-08
0.09	1.17259e-05	1.69749e-08
0.1	1.61026e-05	2.59292e-08
0.11	2.14492e-05	3.80223e-08
0.12	2.78626e-05	5.39115e-08
0.13	3.54393e-05	7.43161e-08
0.14	4.42757e-05	1.00017e-07
0.15	5.44682e-05	1.31857e-07
0.16	6.61132e-05	1.7074e-07
0.17	7.93066e-05	2.17631e-07
0.18	9.41446e-05	2.73556e-07
0.19	0.000110723	3.396e-07
0.2	0.000129137	4.16911e-07
0.21	0.000149483	5.06695e-07
0.22	0.000171856	6.10219e-07
0.23	0.000196351	7.28807e-07
0.24	0.000223064	8.63845e-07
0.25	0.000252088	1.01677e-06
0.26	0.000283519	1.1891e-06
0.27	0.000317451	1.38237e-06
0.28	0.000353978	1.59822e-06
0.29	0.000393194	1.83831e-06
0.3	0.000435194	2.10437e-06
0.31	0.000480069	2.39819e-06
0.32	0.000527914	2.72162e-06
0.33	0.000578822	3.07654e-06
0.34	0.000632885	3.46491e-06
0.35	0.000690196	3.88874e-06
0.36	0.000750847	4.35009e-06
0.37	0.000814929	4.85106e-06
0.38	0.000882535	5.39382e-06
0.39	0.000953755	5.9806e-06
0.4	0.00102868	6.61366e-06
0.41	0.0011074	7.29531e-06
0.42	0.00119001	8.02793e-06
0.43	0.0012766	8.81394e-06
0.44	0.00136725	9.6558e-06
0.45	0.00146205	1.0556e-05
0.46	0.0015611	1.15172e-05
0.47	0.00166448	1.25419e-05
0.48	0.00177229	1.36328e-05
0.49	0.0018846	1.47926e-05
0.5	0.0020015	1.60241e-05
0.51	0.00212309	1.733e-05
0.52	0.00224945	1.87132e-05
0.53	0.00238067	2.01765e-05
0.54	0.00251682	2.17229e-05
0.55	0.002658	2.33553e-05
0.56	0.0028043	2.50768e-05
0.57	0.00295578	2.68903e-05
0.58	0.00311255	2.8799e-05
0.59	0.00327468	3.08059e-05
0.6	0.00344226	3.29143e-05
0.61	0.00361536	3.51272e-05
0.62	0.00379408	3.7448e-05
0.63	0.00397848	3.98799e-05
0.64	0.00416866	4.24261e-05
0.65	0.0043647	4.50901e-05
0.66	0.00456666	4.78751e-05
0.67	0.00477464	5.07846e-05
0.68	0.00498871	5.38219e-05
0.69	0.00520895	5.69905e-05
0.7	0.00543544	6.02939e-05
0.71	0.00566825	6.37356e-05
0.72	0.00590747	6.73191e-05
0.73	0.00615317	7.10479e-05
0.74	0.00640541	7.49257e-05
0.75	0.00666429	7.8956e-05
0.76	0.00692987	8.31425e-05
0.77	0.00720223	8.74888e-05
0.78	0.00748144	9.19986e-05
0.79	0.00776757	9.66755e-05
0.8	0.0080607	0.000101523
0.81	0.00836089	0.000106546
0.82	0.00866823	0.000111746
0.83	0.00898276	0.000117129
0.84	0.00930458	0.000122697
0.85	0.00963374	0.000128455
0.86	0.00997032	0.000134407
0.87	0.0103144	0.000140555
0.88	0.010666	0.000146905
0.89	0.0110252	0.00015346
0.9	0.0113921	0.000160223
0.91	0.0117668	0.000167198
0.92	0.0121492	0.00017439
0.93	0.0125396	0.000181802
0.94	0.0129378	0.000189438
0.95	0.0133441	0.000197302
0.96	0.0137584	0.000205397
0.97	0.0141809	0.000213728
0.98	0.0146115	0.000222299
0.99	0.0150504	0.000231112
1	0.0154975	0.000240173
1.01	0.015953	0.000249485
1.02	0.016417	0.000259051
1.03	0.0168894	0.000268876
1.04	0.0173703	0.000278964
1.05	0.0178598	0.000289318
1.06	0.0183579	0.000299941
1.07	0.0188648	0.000310839
1.08	0.0193803	0.000322014
1.09	0.0199047	0.00033347
1.1	0.0204379	0.000345212
1.11	0.0209799	0.000357242
1.12	0.021531	0.000369565
1.13	0.022091	0.000382185
1.14	0.02266	0.000395104
1.15	0.0232382	0.000408327
1.16	0.0238254	0.000421857
1.17	0.0244219	0.000435698
1.18	0.0250275	0.000449853
1.19	0.0256424	0.000464327
1.2	0.0262666	0.000479122
1.21	0.0269002	0.000494242
1.22	0.0275431	0.000509691
1.23	0.0281955	0.000525472
1.24	0.0288574	0.000541589
1.25	0.0295287	0.000558044
1.26	0.0302096	0.000574842
1.27	0.0309001	0.000591986
1.28	0.0316001	0.000609478
1.29	0.0323099	0.000627323
1.3	0.0330293	0.000645523
1.31	0.0337584	0.000664082
1.32	0.0344973	0.000683002
1.33	0.0352459	0.000702288
1.34	0.0360044	0.000721941
1.35	0.0367727	0.000741966
1.36	0.0375509	0.000762365
1.37	0.038339	0.000783141
1.38	0.039137	0.000804296
1.39	0.0399449	0.000825835
1.4	0.0407628	0.000847759
1.41	0.0415907	0.000870072
1.42	0.0424287	0.000892776
1.43	0.0432767	0.000915873
1.44	0.0441347	0.000939367
1.45	0.0450028	0.00096326
1.46	0.0458811	0.000987555
1.47	0.0467694	0.00101225
1.48	0.0476679	0.00103736
1.49	0.0485766	0.00106287
1.5	0.0494954	0.0010888
1.51	0.0504244	0.00111514
1.52	0.0513636	0.00114189
1.53	0.052313	0.00116906
1.54	0.0532727	0.00119665
1.55	0.0542426	0.00122466
1.56	0.0552227	0.0012531
1.57	0.0562131	0.00128196
1.58	0.0572137	0.00131125
1.59	0.0582246	0.00134097
1.6	0.0592458	0.00137112
1.61	0.0602773	0.0014017
1.62	0.061319	0.00143272
1.63	0.0623711	0.00146417
1.64	0.0634334	0.00149606
1.65	0.064506	0.00152839
1.66	0.065589	0.00156115
1.67	0.0666822	0.00159436
1.68	0.0677857	0.00162801
1.69	0.0688994	0.0016621
1.7	0.0700235	0.00169664
1.71	0.0711578	0.00173162
1.72	0.0723024	0.00176705
1.73	0.0734573	0.00180293
1.74	0.0746224	0.00183925
1.75	0.0757978	0.00187602
1.76	0.0769834	0.00191324
1.77	0.0781793	0.00195091
1.78	0.0793853	0.00198903
1.79	0.0806016	0.00202759
1.8	0.081828	0.00206661
1.81	0.0830647	0.00210608
1.82	0.0843114	0.002146
1.83	0.0855684	0.00218637
1.84	0.0868354	0.00222719
1.85	0.0881126	0.00226847
1.86	0.0893998	0.00231019
1.87	0.0906971	0.00235236
1.88	0.0920045	0.00239498
1.89	0.0933218	0.00243805
1.9	0.0946492	0.00248157
1.91	0.0959865	0.00252554
1.92	0.0973338	0.00256995
1.93	0.098691	0.00261481
1.94	0.100058	0.00266012
1.95	0.101435	0.00270587
1.96	0.102822	0.00275207
1.97	0.104218	0.0027987
1.98	0.105625	0.00284578
1.99	0.107041	0.0028933
2	0.108467	0.00294126
2.01	0.109902	0.00298966
2.02	0.111347	0.00303849
2.03	0.112802	0.00308775
2.04	0.114266	0.00313745
2.05	0.11574	0.00318758
2.06	0.117224	0.00323814
2.07	0.118716	0.00328912
2.08	0.120218	0.00334053
2.09	0.12173	0.00339236
2.1	0.123251	0.00344461
2.11	0.124781	0.00349728
2.12	0.12632	0.00355037
2.13	0.127869	0.00360387
2.14	0.129426	0.00365778
2.15	0.130993	0.00371209
2.16	0.132569	0.00376682
2.17	0.134153	0.00382194
2.18	0.135747	0.00387747
2.19	0.13735	0.00393339
2.2	0.138961	0.0039897
2.21	0.140581	0.00404641
2.22	0.14221	0.0041035
2.23	0.143848	0.00416098
2.24	0.145494	0.00421884
2.25	0.147148	0.00427707
2.26	0.148812	0.00433568
2.27	0.150483	0.00439465
2.28	0.152163	0.00445399
2.29	0.153852	0.0045137
2.3	0.155548	0.00457376
2.31	0.157253	0.00463418
2.32	0.158966	0.00469495
2.33	0.160687	0.00475606
2.34	0.162415	0.00481751
2.35	0.164152	0.0048793
2.36	0.165897	0.00494143
2.37	0.167649	0.00500388
2.38	0.16941	0.00506666
2.39	0.171177	0.00512976
2.4	0.172953	0.00519317
2.41	0.174736	0.00525689
2.42	0.176526	0.00532091
2.43	0.178324	0.00538524
2.44	0.180129	0.00544986
2.45	0.181941	0.00551477
2.46	0.18376	0.00557996
2.47	0.185586	0.00564544
2.48	0.18742	0.00571119
2.49	0.18926	0.0057772
2.5	0.191107	0.00584348
2.51	0.19296	0.00591002
2.52	0.194821	0.00597681
2.53	0.196688	0.00604385
2.54	0.198561	0.00611113
2.55	0.200441	0.00617864
2.56	0.202327	0.00624638
2.57	0.204219	0.00631434
2.58	0.206118	0.00638252
2.59	0.208023	0.00645091
2.6	0.209933	0.00651951
2.61	0.211849	0.0065883
2.62	0.213772	0.00665729
2.63	0.215699	0.00672646
2.64	0.217633	0.00679581
2.65	0.219572	0.00686534
2.66	0.221516	0.00693503
2.67	0.223466	0.00700488
2.68	0.225421	0.00707488
2.69	0.227381	0.00714503
2.7	0.229346	0.00721533
2.71	0.231316	0.00728575
2.72	0.233291	0.0073563
2.73	0.235271	0.00742697
2.74	0.237255	0.00749775
2.75	0.239244	0.00756863
2.76	0.241238	0.00763962
2.77	0.243235	0.00771069
2.78	0.245237	0.00778185
2.79	0.247243	0.00785309
2.8	0.249253	0.00792439
2.81	0.251267	0.00799576
2.82	0.253285	0.00806718
2.83	0.255307	0.00813865
2.84	0.257332	0.00821015
2.85	0.259361	0.00828169
2.86	0.261393	0.00835326
2.87	0.263429	0.00842484
2.88	0.265467	0.00849644
2.89	0.267509	0.00856803
2.9	0.269554	0.00863962
2.91	0.271601	0.00871119
