0.01	1.11597e-16	1.24538e-28
0.02	2.92294e-10	2.1359e-16
0.03	1.75374e-09	3.41733e-15
0.04	5.84567e-09	2.13574e-14
0.05	1.46138e-08	8.54248e-14
0.06	3.06879e-08	2.61596e-13
0.07	5.72817e-08	6.69632e-13
0.08	9.81927e-08	1.50653e-12
0.09	1.57801e-07	3.07423e-12
0.1	2.41071e-07	5.81155e-12
0.11	3.53549e-07	1.03303e-11
0.12	5.01361e-07	1.74558e-11
0.13	6.91217e-07	2.82711e-11
0.14	9.30408e-07	4.41663e-11
0.15	1.2268e-06	6.68908e-11
0.16	1.58885e-06	9.8611e-11
0.17	2.02558e-06	1.41971e-10
0.18	2.54659e-06	2.00158e-10
0.19	3.16208e-06	2.76973e-10
0.2	3.88279e-06	3.76901e-10
0.21	4.72005e-06	5.05191e-10
0.22	5.68579e-06	6.67938e-10
0.23	6.79247e-06	8.72168e-10
0.24	8.05315e-06	1.12592e-09
0.25	9.48145e-06	1.43837e-09
0.26	1.10916e-05	1.81986e-09
0.27	1.28982e-05	2.28209e-09
0.28	1.49168e-05	2.83815e-09
0.29	1.71631e-05	3.50266e-09
0.3	1.96537e-05	4.29188e-09
0.31	2.24056e-05	5.22382e-09
0.32	2.54362e-05	6.31838e-09
0.33	2.87639e-05	7.59742e-09
0.34	3.24071e-05	9.08496e-09
0.35	3.63853e-05	1.08073e-08
0.36	4.07182e-05	1.2793e-08
0.37	4.54261e-05	1.50733e-08
0.38	5.053e-05	1.7682e-08
0.39	5.60513e-05	2.06558e-08
0.4	6.20119e-05	2.40342e-08
0.41	6.84345e-05	2.78601e-08
0.42	7.53422e-05	3.21794e-08
0.43	8.27584e-05	3.70414e-08
0.44	9.07075e-05	4.24992e-08
0.45	9.92141e-05	4.86095e-08
0.46	0.000108303	5.5433e-08
0.47	0.000118001	6.30342e-08
0.48	0.000128334	7.14822e-08
0.49	0.000139328	8.08504e-08
0.5	0.000151011	9.12168e-08
0.51	0.00016341	1.02664e-07
0.52	0.000176555	1.1528e-07
0.53	0.000190474	1.29157e-07
0.54	0.000205196	1.44394e-07
0.55	0.000220752	1.61095e-07
0.56	0.000237171	1.79368e-07
0.57	0.000254485	1.9933e-07
0.58	0.000272724	2.21102e-07
0.59	0.000291922	2.44811e-07
0.6	0.00031211	2.70592e-07
0.61	0.000333322	2.98585e-07
0.62	0.00035559	3.28939e-07
0.63	0.000378949	3.61809e-07
0.64	0.000403432	3.97357e-07
0.65	0.000429076	4.35753e-07
0.66	0.000455914	4.77175e-07
0.67	0.000483983	5.21808e-07
0.68	0.000513319	5.69845e-07
0.69	0.000543959	6.2149e-07
0.7	0.00057594	6.76952e-07
0.71	0.000609299	7.36452e-07
0.72	0.000644075	8.00218e-07
0.73	0.000680307	8.68488e-07
0.74	0.000718032	9.41509e-07
0.75	0.000757291	1.01954e-06
0.76	0.000798124	1.10284e-06
0.77	0.00084057	1.1917e-06
0.78	0.000884671	1.2864e-06
0.79	0.000930468	1.38723e-06
0.8	0.000978001	1.49451e-06
0.81	0.00102731	1.60856e-06
0.82	0.00107845	1.7297e-06
0.83	0.00113145	1.85829e-06
0.84	0.00118635	1.99467e-06
0.85	0.00124321	2.13921e-06
0.86	0.00130207	2.29229e-06
0.87	0.00136296	2.4543e-06
0.88	0.00142594	2.62564e-06
0.89	0.00149105	2.80674e-06
0.9	0.00155833	2.99801e-06
0.91	0.00162783	3.1999e-06
0.92	0.0016996	3.41287e-06
0.93	0.00177369	3.63739e-06
0.94	0.00185014	3.87394e-06
0.95	0.001929	4.12302e-06
