0	inf
0.001	597.073
0.002	298.968
0.003	199.599
0.004	149.916
0.005	120.105
0.006	100.232
0.007	86.0374
0.008	75.3913
0.009	67.1112
0.01	60.4872
0.011	55.0677
0.012	50.5515
0.013	46.7302
0.014	43.4549
0.015	40.6164
0.016	38.1328
0.017	35.9415
0.018	33.9937
0.019	32.251
0.02	30.6826
0.021	29.2636
0.022	27.9738
0.023	26.7961
0.024	25.7166
0.025	24.7235
0.026	23.8069
0.027	22.9582
0.028	22.1701
0.029	21.4365
0.03	20.7518
0.031	20.1113
0.032	19.5109
0.033	18.947
0.034	18.4162
0.035	17.9158
0.036	17.4432
0.037	16.9962
0.038	16.5728
0.039	16.1711
0.04	15.7895
0.041	15.4266
0.042	15.081
0.043	14.7515
0.044	14.437
0.045	14.1365
0.046	13.8491
0.047	13.5739
0.048	13.3103
0.049	13.0574
0.05	12.8147
0.051	12.5815
0.052	12.3573
0.053	12.1416
0.054	11.9339
0.055	11.7338
0.056	11.5408
0.057	11.3547
0.058	11.175
0.059	11.0014
0.06	10.8336
0.061	10.6713
0.062	10.5143
0.063	10.3623
0.064	10.215
0.065	10.0724
0.066	9.93401
0.067	9.79981
0.068	9.66958
0.069	9.54315
0.07	9.42034
0.071	9.30101
0.072	9.18502
0.073	9.07222
0.074	8.96249
0.075	8.8557
0.076	8.75174
0.077	8.65049
0.078	8.55186
0.079	8.45575
0.08	8.36205
0.081	8.27068
0.082	8.18156
0.083	8.0946
0.084	8.00973
0.085	7.92686
0.086	7.84595
0.087	7.7669
0.088	7.68967
0.089	7.61419
0.09	7.5404
0.091	7.46825
0.092	7.39768
0.093	7.32865
0.094	7.26109
0.095	7.19498
0.096	7.13025
0.097	7.06687
0.098	7.0048
0.099	6.944
0.1	6.88443
0.101	6.82605
0.102	6.76883
0.103	6.71273
0.104	6.65772
0.105	6.60378
0.106	6.55086
0.107	6.49895
0.108	6.44801
0.109	6.39802
0.11	6.34895
0.111	6.30078
0.112	6.25348
0.113	6.20703
0.114	6.1614
0.115	6.11659
0.116	6.07255
0.117	6.02928
0.118	5.98676
0.119	5.94496
0.12	5.90387
0.121	5.86347
0.122	5.82375
0.123	5.78468
0.124	5.74625
0.125	5.70845
0.126	5.67126
0.127	5.63467
0.128	5.59866
0.129	5.56322
0.13	5.52833
0.131	5.49399
0.132	5.46018
0.133	5.42689
0.134	5.3941
0.135	5.36182
0.136	5.33001
0.137	5.29868
0.138	5.26782
0.139	5.23741
0.14	5.20745
0.141	5.17792
0.142	5.14881
0.143	5.12013
0.144	5.09185
0.145	5.06397
0.146	5.03648
0.147	5.00938
0.148	4.98265
0.149	4.9563
0.15	4.9303
0.151	4.90465
0.152	4.87936
0.153	4.8544
0.154	4.82978
0.155	4.80548
0.156	4.78151
0.157	4.75785
0.158	4.7345
0.159	4.71145
0.16	4.68869
0.161	4.66623
0.162	4.64406
0.163	4.62217
0.164	4.60055
0.165	4.57921
0.166	4.55813
0.167	4.53731
0.168	4.51675
0.169	4.49644
0.17	4.47637
0.171	4.45656
0.172	4.43698
0.173	4.41763
0.174	4.39852
0.175	4.37963
0.176	4.36097
0.177	4.34252
0.178	4.32429
0.179	4.30628
0.18	4.28847
0.181	4.27086
0.182	4.25346
0.183	4.23626
0.184	4.21925
0.185	4.20244
0.186	4.18581
0.187	4.16937
0.188	4.15311
0.189	4.13703
0.19	4.12113
0.191	4.1054
0.192	4.08985
0.193	4.07446
0.194	4.05924
0.195	4.04419
0.196	4.02929
0.197	4.01456
0.198	3.99998
0.199	3.98555
0.2	3.97128
0.201	3.95716
0.202	3.94318
0.203	3.92935
0.204	3.91567
0.205	3.90212
0.206	3.88871
0.207	3.87544
0.208	3.86231
0.209	3.84931
0.21	3.83644
0.211	3.82369
0.212	3.81108
0.213	3.79859
0.214	3.78623
0.215	3.77399
0.216	3.76187
0.217	3.74986
0.218	3.73798
0.219	3.72621
0.22	3.71455
0.221	3.70301
0.222	3.69158
0.223	3.68026
0.224	3.66905
0.225	3.65794
