  2   6.60   3.2762E+00  2.0342E+01  9.5081E-02  0.0000E+00  0.0000E+00  0.0000E+00  4.3631E+00
  2   6.80   3.4809E+00  2.0330E+01  6.1949E-02  0.0000E+00  0.0000E+00  0.0000E+00  4.2349E+00
  2   7.00   3.5847E+00  2.0321E+01  4.0736E-02  0.0000E+00  0.0000E+00  0.0000E+00  4.1140E+00
  2   7.20   3.6236E+00  2.0316E+01  2.7054E-02  0.0000E+00  0.0000E+00  0.0000E+00  3.9998E+00
  2   7.40   3.6208E+00  2.0312E+01  1.8155E-02  0.0000E+00  0.0000E+00  0.0000E+00  3.8918E+00
  2   7.60   3.5918E+00  2.0309E+01  1.2311E-02  0.0000E+00  0.0000E+00  0.0000E+00  3.7894E+00
  2   7.80   3.5463E+00  2.0307E+01  8.4373E-03  0.0000E+00  0.0000E+00  0.0000E+00  3.6922E+00
  2   8.00   3.4908E+00  2.0306E+01  5.8430E-03  0.0000E+00  0.0000E+00  0.0000E+00  3.5999E+00
  2   8.20   3.4296E+00  2.0305E+01  4.0880E-03  0.0000E+00  0.0000E+00  0.0000E+00  3.5121E+00
  2   8.40   3.3654E+00  2.0304E+01  2.8886E-03  0.0000E+00  0.0000E+00  0.0000E+00  3.4285E+00
  2   8.60   3.2999E+00  2.0304E+01  2.0608E-03  0.0000E+00  0.0000E+00  0.0000E+00  3.3488E+00
  2   8.80   3.2345E+00  2.0303E+01  1.4837E-03  0.0000E+00  0.0000E+00  0.0000E+00  3.2727E+00
  2   9.00   3.1698E+00  2.0303E+01  1.0775E-03  0.0000E+00  0.0000E+00  0.0000E+00  3.1999E+00
  2   9.20   3.1064E+00  2.0303E+01  7.8893E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.1304E+00
  2   9.40   3.0446E+00  2.0303E+01  5.8212E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.0638E+00
  2   9.60   2.9844E+00  2.0302E+01  4.3261E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.0000E+00
  2   9.80   2.9261E+00  2.0302E+01  3.2366E-04  0.0000E+00  0.0000E+00  0.0000E+00  2.9387E+00
  2  10.00   2.8696E+00  2.0302E+01  2.4365E-04  0.0000E+00  0.0000E+00  0.0000E+00  2.8800E+00
  2  10.20   2.8149E+00  2.0302E+01  1.8448E-04  0.0000E+00  0.0000E+00  0.0000E+00  2.8235E+00
  2  10.40   2.7621E+00  2.0302E+01  1.4042E-04  0.0000E+00  0.0000E+00  0.0000E+00  2.7692E+00
  2  10.60   2.7110E+00  2.0302E+01  1.0741E-04  0.0000E+00  0.0000E+00  0.0000E+00  2.7169E+00
  2  10.80   2.6617E+00  2.0302E+01  8.2534E-05  0.0000E+00  0.0000E+00  0.0000E+00  2.6666E+00
  2  11.00   2.6140E+00  2.0302E+01  6.3685E-05  0.0000E+00  0.0000E+00  0.0000E+00  2.6181E+00
  2  11.20   2.5679E+00  2.0302E+01  4.9332E-05  0.0000E+00  0.0000E+00  0.0000E+00  2.5714E+00
  2  11.40   2.5233E+00  2.0302E+01  3.8352E-05  0.0000E+00  0.0000E+00  0.0000E+00  2.5263E+00
  2  11.60   2.4802E+00  2.0302E+01  2.9916E-05  0.0000E+00  0.0000E+00  0.0000E+00  2.4827E+00
  2  11.80   2.4385E+00  2.0302E+01  2.3408E-05  0.0000E+00  0.0000E+00  0.0000E+00  2.4406E+00
  2  12.00   2.3981E+00  2.0302E+01  1.8370E-05  0.0000E+00  0.0000E+00  0.0000E+00  2.4000E+00
  2  12.20   2.3590E+00  2.0302E+01  1.4455E-05  0.0000E+00  0.0000E+00  0.0000E+00  2.3606E+00
  2  12.40   2.3212E+00  2.0302E+01  1.1405E-05  0.0000E+00  0.0000E+00  0.0000E+00  2.3225E+00
  2  12.60   2.2845E+00  2.0302E+01  9.0197E-06  0.0000E+00  0.0000E+00  0.0000E+00  2.2857E+00
  2  12.80   2.2489E+00  2.0302E+01  7.1500E-06  0.0000E+00  0.0000E+00  0.0000E+00  2.2500E+00
  2  13.00   2.2145E+00  2.0302E+01  5.6805E-06  0.0000E+00  0.0000E+00  0.0000E+00  2.2154E+00
  2  13.20   2.1810E+00  2.0302E+01  4.5225E-06  0.0000E+00  0.0000E+00  0.0000E+00  2.1818E+00
  2  13.40   2.1485E+00  2.0302E+01  3.6079E-06  0.0000E+00  0.0000E+00  0.0000E+00  2.1492E+00
  2  13.60   2.1170E+00  2.0302E+01  2.8839E-06  0.0000E+00  0.0000E+00  0.0000E+00  2.1176E+00
  2  13.80   2.0864E+00  2.0302E+01  2.3095E-06  0.0000E+00  0.0000E+00  0.0000E+00  2.0869E+00
  2  14.00   2.0567E+00  2.0302E+01  1.8529E-06  0.0000E+00  0.0000E+00  0.0000E+00  2.0571E+00
  2  14.20   2.0277E+00  2.0302E+01  1.4892E-06  0.0000E+00  0.0000E+00  0.0000E+00  2.0281E+00
  2  14.40   1.9996E+00  2.0302E+01  1.1990E-06  0.0000E+00  0.0000E+00  0.0000E+00  2.0000E+00
  2  14.60   1.9723E+00  2.0302E+01  9.6691E-07  0.0000E+00  0.0000E+00  0.0000E+00  1.9726E+00
  2  14.80   1.9457E+00  2.0302E+01  7.8106E-07  0.0000E+00  0.0000E+00  0.0000E+00  1.9459E+00
  2  15.00   1.9197E+00  2.0302E+01  6.3195E-07  0.0000E+00  0.0000E+00  0.0000E+00  1.9200E+00
  2  15.20   1.8945E+00  2.0302E+01  5.1212E-07  0.0000E+00  0.0000E+00  0.0000E+00  1.8947E+00
  2  15.40   1.8699E+00  2.0302E+01  4.1566E-07  0.0000E+00  0.0000E+00  0.0000E+00  1.8701E+00
  2  15.60   1.8460E+00  2.0302E+01  3.3788E-07  0.0000E+00  0.0000E+00  0.0000E+00  1.8461E+00
  2  15.80   1.8226E+00  2.0302E+01  2.7507E-07  0.0000E+00  0.0000E+00  0.0000E+00  1.8228E+00
  2  16.00   1.7999E+00  2.0302E+01  2.2426E-07  0.0000E+00  0.0000E+00  0.0000E+00  1.8000E+00
  2  16.20   1.7776E+00  2.0302E+01  1.8311E-07  0.0000E+00  0.0000E+00  0.0000E+00  1.7778E+00
  2  16.40   1.7560E+00  2.0302E+01  1.4972E-07  0.0000E+00  0.0000E+00  0.0000E+00  1.7561E+00
  2  16.60   1.7348E+00  2.0302E+01  1.2259E-07  0.0000E+00  0.0000E+00  0.0000E+00  1.7349E+00
  2  16.80   1.7142E+00  2.0302E+01  1.0052E-07  0.0000E+00  0.0000E+00  0.0000E+00  1.7143E+00
  2  17.00   1.6940E+00  2.0302E+01  8.2534E-08  0.0000E+00  0.0000E+00  0.0000E+00  1.6941E+00
  2  17.20   1.6743E+00  2.0302E+01  6.7857E-08  0.0000E+00  0.0000E+00  0.0000E+00  1.6744E+00
  2  17.40   1.6551E+00  2.0302E+01  5.5864E-08  0.0000E+00  0.0000E+00  0.0000E+00  1.6551E+00
  2  17.60   1.6363E+00  2.0302E+01  4.6051E-08  0.0000E+00  0.0000E+00  0.0000E+00  1.6363E+00
  2  17.80   1.6179E+00  2.0302E+01  3.8009E-08  0.0000E+00  0.0000E+00  0.0000E+00  1.6180E+00
  2  18.00   1.5999E+00  2.0302E+01  3.1412E-08  0.0000E+00  0.0000E+00  0.0000E+00  1.6000E+00
  2  18.20   1.5824E+00  2.0302E+01  2.5991E-08  0.0000E+00  0.0000E+00  0.0000E+00  1.5824E+00
  2  18.40   1.5652E+00  2.0302E+01  2.1532E-08  0.0000E+00  0.0000E+00  0.0000E+00  1.5652E+00
  2  18.60   1.5483E+00  2.0302E+01  1.7859E-08  0.0000E+00  0.0000E+00  0.0000E+00  1.5484E+00
  2  18.80   1.5319E+00  2.0302E+01  1.4829E-08  0.0000E+00  0.0000E+00  0.0000E+00  1.5319E+00
  2  19.00   1.5157E+00  2.0302E+01  1.2328E-08  0.0000E+00  0.0000E+00  0.0000E+00  1.5158E+00
  2  19.20   1.5000E+00  2.0302E+01  1.0259E-08  0.0000E+00  0.0000E+00  0.0000E+00  1.5000E+00
  2  19.40   1.4845E+00  2.0302E+01  8.5471E-09  0.0000E+00  0.0000E+00  0.0000E+00  1.4845E+00
  2  19.60   1.4694E+00  2.0302E+01  7.1282E-09  0.0000E+00  0.0000E+00  0.0000E+00  1.4694E+00
  2  19.80   1.4545E+00  2.0302E+01  5.9509E-09  0.0000E+00  0.0000E+00  0.0000E+00  1.4545E+00
  2  20.00   1.4400E+00  2.0302E+01  4.9730E-09  0.0000E+00  0.0000E+00  0.0000E+00  1.4400E+00
  2  20.20   1.4257E+00  2.0302E+01  4.1599E-09  0.0000E+00  0.0000E+00  0.0000E+00  1.4257E+00
  2  20.40   1.4117E+00  2.0302E+01  3.4829E-09  0.0000E+00  0.0000E+00  0.0000E+00  1.4117E+00
  2  20.60   1.3980E+00  2.0302E+01  2.9188E-09  0.0000E+00  0.0000E+00  0.0000E+00  1.3980E+00
  2  20.80   1.3846E+00  2.0302E+01  2.4483E-09  0.0000E+00  0.0000E+00  0.0000E+00  1.3846E+00
  2  21.00   1.3714E+00  2.0302E+01  2.0553E-09  0.0000E+00  0.0000E+00  0.0000E+00  1.3714E+00
  2  21.20   1.3585E+00  2.0302E+01  1.7269E-09  0.0000E+00  0.0000E+00  0.0000E+00  1.3585E+00
  2  21.40   1.3458E+00  2.0302E+01  1.4521E-09  0.0000E+00  0.0000E+00  0.0000E+00  1.3458E+00
  2  21.60   1.3333E+00  2.0302E+01  1.2220E-09  0.0000E+00  0.0000E+00  0.0000E+00  1.3333E+00
  2  21.80   1.3211E+00  2.0302E+01  1.0291E-09  0.0000E+00  0.0000E+00  0.0000E+00  1.3211E+00
  2  22.00   1.3091E+00  2.0302E+01  8.6733E-10  0.0000E+00  0.0000E+00  0.0000E+00  1.3091E+00
  2  22.20   1.2973E+00  2.0302E+01  7.3148E-10  0.0000E+00  0.0000E+00  0.0000E+00  1.2973E+00
  2  22.40   1.2857E+00  2.0302E+01  6.1733E-10  0.0000E+00  0.0000E+00  0.0000E+00  1.2857E+00
  2  22.60   1.2743E+00  2.0302E+01  5.2133E-10  0.0000E+00  0.0000E+00  0.0000E+00  1.2743E+00
  2  22.80   1.2631E+00  2.0302E+01  4.4053E-10  0.0000E+00  0.0000E+00  0.0000E+00  1.2631E+00
  2  23.00   1.2522E+00  2.0302E+01  3.7248E-10  0.0000E+00  0.0000E+00  0.0000E+00  1.2522E+00
  2  23.20   1.2414E+00  2.0302E+01  3.1512E-10  0.0000E+00  0.0000E+00  0.0000E+00  1.2414E+00
  2  23.40   1.2307E+00  2.0302E+01  2.6674E-10  0.0000E+00  0.0000E+00  0.0000E+00  1.2308E+00
  2  23.60   1.2203E+00  2.0302E+01  2.2591E-10  0.0000E+00  0.0000E+00  0.0000E+00  1.2203E+00
  2  23.80   1.2101E+00  2.0302E+01  1.9142E-10  0.0000E+00  0.0000E+00  0.0000E+00  1.2101E+00
  2  24.00   1.2000E+00  2.0302E+01  1.6228E-10  0.0000E+00  0.0000E+00  0.0000E+00  1.2000E+00
  2  24.20   1.1901E+00  2.0302E+01  1.3763E-10  0.0000E+00  0.0000E+00  0.0000E+00  1.1901E+00
  2  24.40   1.1803E+00  2.0302E+01  1.1677E-10  0.0000E+00  0.0000E+00  0.0000E+00  1.1803E+00
  2  24.60   1.1707E+00  2.0302E+01  9.9117E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.1707E+00
  2  24.80   1.1613E+00  2.0302E+01  8.4160E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.1613E+00
  2  25.00   1.1520E+00  2.0302E+01  7.1483E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.1520E+00
  2  25.20   1.1428E+00  2.0302E+01  6.0733E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.1428E+00
  2  25.40   1.1338E+00  2.0302E+01  5.1612E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.1338E+00
  2  25.60   1.1250E+00  2.0302E+01  4.3869E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.1250E+00
  2  25.80   1.1163E+00  2.0302E+01  3.7293E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.1163E+00
  2  26.00   1.1077E+00  2.0302E+01  3.1704E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.1077E+00
  2  26.20   1.0992E+00  2.0302E+01  2.6953E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.0992E+00
  2  26.40   1.0909E+00  2.0302E+01  2.2911E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.0909E+00
  2  26.60   1.0827E+00  2.0302E+01  1.9471E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.0827E+00
  2  26.80   1.0746E+00  2.0302E+01  1.6541E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.0746E+00
  2  27.00   1.0667E+00  2.0302E+01  1.4044E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.0667E+00
  2  27.20   1.0588E+00  2.0302E+01  1.1913E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.0588E+00
  2  27.40   1.0511E+00  2.0302E+01  1.0094E-11  0.0000E+00  0.0000E+00  0.0000E+00  1.0511E+00
  2  27.60   1.0435E+00  2.0302E+01  8.5392E-12  0.0000E+00  0.0000E+00  0.0000E+00  1.0435E+00
  2  27.80   1.0360E+00  2.0302E+01  7.2080E-12  0.0000E+00  0.0000E+00  0.0000E+00  1.0360E+00
  2  28.00   1.0286E+00  2.0302E+01  6.0664E-12  0.0000E+00  0.0000E+00  0.0000E+00  1.0286E+00
  2  28.20   1.0213E+00  2.0302E+01  5.0851E-12  0.0000E+00  0.0000E+00  0.0000E+00  1.0213E+00
  2  28.40   1.0141E+00  2.0302E+01  4.2393E-12  0.0000E+00  0.0000E+00  0.0000E+00  1.0141E+00
  2  28.60   1.0070E+00  2.0302E+01  3.5075E-12  0.0000E+00  0.0000E+00  0.0000E+00  1.0070E+00
  2  28.80   9.9998E-01  2.0302E+01  2.8715E-12  0.0000E+00  0.0000E+00  0.0000E+00  9.9998E-01
  2  29.00   9.9309E-01  2.0302E+01  2.3153E-12  0.0000E+00  0.0000E+00  0.0000E+00  9.9309E-01
  2  29.20   9.8629E-01  2.0302E+01  1.8255E-12  0.0000E+00  0.0000E+00  0.0000E+00  9.8629E-01
  2  29.40   9.7958E-01  2.0302E+01  1.3900E-12  0.0000E+00  0.0000E+00  0.0000E+00  9.7958E-01
  2  29.60   9.7296E-01  2.0302E+01  9.9849E-13  0.0000E+00  0.0000E+00  0.0000E+00  9.7296E-01
  2  29.80   9.6643E-01  2.0302E+01  6.4175E-13  0.0000E+00  0.0000E+00  0.0000E+00  9.6643E-01
  2  30.00   9.5999E-01  2.0302E+01  3.1117E-13  0.0000E+00  0.0000E+00  0.0000E+00  9.5999E-01
