  1  11.80  -1.3994E-04  2.0302E+01  4.6220E-05  0.0000E+00  0.0000E+00  0.0000E+00
  1  12.00  -1.1039E-04  2.0302E+01  3.6339E-05  0.0000E+00  0.0000E+00  0.0000E+00
  1  12.20  -8.7321E-05  2.0302E+01  2.8641E-05  0.0000E+00  0.0000E+00  0.0000E+00
  1  12.40  -6.9254E-05  2.0302E+01  2.2627E-05  0.0000E+00  0.0000E+00  0.0000E+00
  1  12.60  -5.5059E-05  2.0302E+01  1.7916E-05  0.0000E+00  0.0000E+00  0.0000E+00
  1  12.80  -4.3876E-05  2.0302E+01  1.4217E-05  0.0000E+00  0.0000E+00  0.0000E+00
  1  13.00  -3.5042E-05  2.0302E+01  1.1304E-05  0.0000E+00  0.0000E+00  0.0000E+00
  1  13.20  -2.8045E-05  2.0302E+01  9.0064E-06  0.0000E+00  0.0000E+00  0.0000E+00
  1  13.40  -2.2491E-05  2.0302E+01  7.1894E-06  0.0000E+00  0.0000E+00  0.0000E+00
  1  13.60  -1.8072E-05  2.0302E+01  5.7497E-06  0.0000E+00  0.0000E+00  0.0000E+00
  1  13.80  -1.4548E-05  2.0302E+01  4.6066E-06  0.0000E+00  0.0000E+00  0.0000E+00
  1  14.00  -1.1733E-05  2.0302E+01  3.6973E-06  0.0000E+00  0.0000E+00  0.0000E+00
  1  14.20  -9.4790E-06  2.0302E+01  2.9725E-06  0.0000E+00  0.0000E+00  0.0000E+00
  1  14.40  -7.6712E-06  2.0302E+01  2.3939E-06  0.0000E+00  0.0000E+00  0.0000E+00
  1  14.60  -6.2185E-06  2.0302E+01  1.9310E-06  0.0000E+00  0.0000E+00  0.0000E+00
  1  14.80  -5.0491E-06  2.0302E+01  1.5602E-06  0.0000E+00  0.0000E+00  0.0000E+00
  1  15.00  -4.1061E-06  2.0302E+01  1.2626E-06  0.0000E+00  0.0000E+00  0.0000E+00
  1  15.20  -3.3445E-06  2.0302E+01  1.0233E-06  0.0000E+00  0.0000E+00  0.0000E+00
  1  15.40  -2.7282E-06  2.0302E+01  8.3067E-07  0.0000E+00  0.0000E+00  0.0000E+00
  1  15.60  -2.2289E-06  2.0302E+01  6.7531E-07  0.0000E+00  0.0000E+00  0.0000E+00
  1  15.80  -1.8236E-06  2.0302E+01  5.4982E-07  0.0000E+00  0.0000E+00  0.0000E+00
  1  16.00  -1.4941E-06  2.0302E+01  4.4831E-07  0.0000E+00  0.0000E+00  0.0000E+00
  1  16.20  -1.2259E-06  2.0302E+01  3.6606E-07  0.0000E+00  0.0000E+00  0.0000E+00
  1  16.40  -1.0073E-06  2.0302E+01  2.9933E-07  0.0000E+00  0.0000E+00  0.0000E+00
  1  16.60  -8.2873E-07  2.0302E+01  2.4511E-07  0.0000E+00  0.0000E+00  0.0000E+00
  1  16.80  -6.8274E-07  2.0302E+01  2.0099E-07  0.0000E+00  0.0000E+00  0.0000E+00
  1  17.00  -5.6321E-07  2.0302E+01  1.6503E-07  0.0000E+00  0.0000E+00  0.0000E+00
  1  17.20  -4.6520E-07  2.0302E+01  1.3569E-07  0.0000E+00  0.0000E+00  0.0000E+00
  1  17.40  -3.8472E-07  2.0302E+01  1.1171E-07  0.0000E+00  0.0000E+00  0.0000E+00
  1  17.60  -3.1856E-07  2.0302E+01  9.2088E-08  0.0000E+00  0.0000E+00  0.0000E+00
  1  17.80  -2.6409E-07  2.0302E+01  7.6009E-08  0.0000E+00  0.0000E+00  0.0000E+00
  1  18.00  -2.1919E-07  2.0302E+01  6.2817E-08  0.0000E+00  0.0000E+00  0.0000E+00
  1  18.20  -1.8214E-07  2.0302E+01  5.1977E-08  0.0000E+00  0.0000E+00  0.0000E+00
  1  18.40  -1.5152E-07  2.0302E+01  4.3060E-08  0.0000E+00  0.0000E+00  0.0000E+00
  1  18.60  -1.2618E-07  2.0302E+01  3.5715E-08  0.0000E+00  0.0000E+00  0.0000E+00
  1  18.80  -1.0519E-07  2.0302E+01  2.9657E-08  0.0000E+00  0.0000E+00  0.0000E+00
  1  19.00  -8.7783E-08  2.0302E+01  2.4654E-08  0.0000E+00  0.0000E+00  0.0000E+00
  1  19.20  -7.3330E-08  2.0302E+01  2.0518E-08  0.0000E+00  0.0000E+00  0.0000E+00
  1  19.40  -6.1316E-08  2.0302E+01  1.7094E-08  0.0000E+00  0.0000E+00  0.0000E+00
  1  19.60  -5.1319E-08  2.0302E+01  1.4256E-08  0.0000E+00  0.0000E+00  0.0000E+00
  1  19.80  -4.2991E-08  2.0302E+01  1.1902E-08  0.0000E+00  0.0000E+00  0.0000E+00
  1  20.00  -3.6047E-08  2.0302E+01  9.9459E-09  0.0000E+00  0.0000E+00  0.0000E+00
  1  20.20  -3.0250E-08  2.0302E+01  8.3196E-09  0.0000E+00  0.0000E+00  0.0000E+00
  1  20.40  -2.5406E-08  2.0302E+01  6.9658E-09  0.0000E+00  0.0000E+00  0.0000E+00
  1  20.60  -2.1355E-08  2.0302E+01  5.8376E-09  0.0000E+00  0.0000E+00  0.0000E+00
  1  20.80  -1.7963E-08  2.0302E+01  4.8965E-09  0.0000E+00  0.0000E+00  0.0000E+00
  1  21.00  -1.5121E-08  2.0302E+01  4.1106E-09  0.0000E+00  0.0000E+00  0.0000E+00
  1  21.20  -1.2738E-08  2.0302E+01  3.4537E-09  0.0000E+00  0.0000E+00  0.0000E+00
  1  21.40  -1.0737E-08  2.0302E+01  2.9042E-09  0.0000E+00  0.0000E+00  0.0000E+00
  1  21.60  -9.0565E-09  2.0302E+01  2.4440E-09  0.0000E+00  0.0000E+00  0.0000E+00
  1  21.80  -7.6436E-09  2.0302E+01  2.0582E-09  0.0000E+00  0.0000E+00  0.0000E+00
  1  22.00  -6.4547E-09  2.0302E+01  1.7347E-09  0.0000E+00  0.0000E+00  0.0000E+00
  1  22.20  -5.4536E-09  2.0302E+01  1.4630E-09  0.0000E+00  0.0000E+00  0.0000E+00
  1  22.40  -4.6100E-09  2.0302E+01  1.2347E-09  0.0000E+00  0.0000E+00  0.0000E+00
  1  22.60  -3.8987E-09  2.0302E+01  1.0427E-09  0.0000E+00  0.0000E+00  0.0000E+00
  1  22.80  -3.2985E-09  2.0302E+01  8.8106E-10  0.0000E+00  0.0000E+00  0.0000E+00
  1  23.00  -2.7917E-09  2.0302E+01  7.4496E-10  0.0000E+00  0.0000E+00  0.0000E+00
  1  23.20  -2.3635E-09  2.0302E+01  6.3024E-10  0.0000E+00  0.0000E+00  0.0000E+00
  1  23.40  -2.0015E-09  2.0302E+01  5.3348E-10  0.0000E+00  0.0000E+00  0.0000E+00
  1  23.60  -1.6953E-09  2.0302E+01  4.5182E-10  0.0000E+00  0.0000E+00  0.0000E+00
  1  23.80  -1.4362E-09  2.0302E+01  3.8284E-10  0.0000E+00  0.0000E+00  0.0000E+00
  1  24.00  -1.2168E-09  2.0302E+01  3.2455E-10  0.0000E+00  0.0000E+00  0.0000E+00
  1  24.20  -1.0309E-09  2.0302E+01  2.7526E-10  0.0000E+00  0.0000E+00  0.0000E+00
  1  24.40  -8.7333E-10  2.0302E+01  2.3355E-10  0.0000E+00  0.0000E+00  0.0000E+00
  1  24.60  -7.3972E-10  2.0302E+01  1.9823E-10  0.0000E+00  0.0000E+00  0.0000E+00
  1  24.80  -6.2638E-10  2.0302E+01  1.6832E-10  0.0000E+00  0.0000E+00  0.0000E+00
  1  25.00  -5.3020E-10  2.0302E+01  1.4297E-10  0.0000E+00  0.0000E+00  0.0000E+00
  1  25.20  -4.4856E-10  2.0302E+01  1.2147E-10  0.0000E+00  0.0000E+00  0.0000E+00
  1  25.40  -3.7922E-10  2.0302E+01  1.0322E-10  0.0000E+00  0.0000E+00  0.0000E+00
  1  25.60  -3.2033E-10  2.0302E+01  8.7737E-11  0.0000E+00  0.0000E+00  0.0000E+00
  1  25.80  -2.7029E-10  2.0302E+01  7.4585E-11  0.0000E+00  0.0000E+00  0.0000E+00
  1  26.00  -2.2778E-10  2.0302E+01  6.3409E-11  0.0000E+00  0.0000E+00  0.0000E+00
  1  26.20  -1.9165E-10  2.0302E+01  5.3906E-11  0.0000E+00  0.0000E+00  0.0000E+00
  1  26.40  -1.6095E-10  2.0302E+01  4.5823E-11  0.0000E+00  0.0000E+00  0.0000E+00
  1  26.60  -1.3486E-10  2.0302E+01  3.8942E-11  0.0000E+00  0.0000E+00  0.0000E+00
  1  26.80  -1.1270E-10  2.0302E+01  3.3082E-11  0.0000E+00  0.0000E+00  0.0000E+00
  1  27.00  -9.3882E-11  2.0302E+01  2.8087E-11  0.0000E+00  0.0000E+00  0.0000E+00
  1  27.20  -7.7911E-11  2.0302E+01  2.3826E-11  0.0000E+00  0.0000E+00  0.0000E+00
  1  27.40  -6.4367E-11  2.0302E+01  2.0188E-11  0.0000E+00  0.0000E+00  0.0000E+00
  1  27.60  -5.2897E-11  2.0302E+01  1.7078E-11  0.0000E+00  0.0000E+00  0.0000E+00
  1  27.80  -4.3198E-11  2.0302E+01  1.4416E-11  0.0000E+00  0.0000E+00  0.0000E+00
  1  28.00  -3.5016E-11  2.0302E+01  1.2133E-11  0.0000E+00  0.0000E+00  0.0000E+00
  1  28.20  -2.8135E-11  2.0302E+01  1.0170E-11  0.0000E+00  0.0000E+00  0.0000E+00
  1  28.40  -2.2372E-11  2.0302E+01  8.4785E-12  0.0000E+00  0.0000E+00  0.0000E+00
  1  28.60  -1.7574E-11  2.0302E+01  7.0150E-12  0.0000E+00  0.0000E+00  0.0000E+00
  1  28.80  -1.3610E-11  2.0302E+01  5.7429E-12  0.0000E+00  0.0000E+00  0.0000E+00
  1  29.00  -1.0374E-11  2.0302E+01  4.6307E-12  0.0000E+00  0.0000E+00  0.0000E+00
  1  29.20  -7.7742E-12  2.0302E+01  3.6510E-12  0.0000E+00  0.0000E+00  0.0000E+00
  1  29.40  -5.7361E-12  2.0302E+01  2.7800E-12  0.0000E+00  0.0000E+00  0.0000E+00
  1  29.60  -4.1989E-12  2.0302E+01  1.9970E-12  0.0000E+00  0.0000E+00  0.0000E+00
  1  29.80  -3.1130E-12  2.0302E+01  1.2835E-12  0.0000E+00  0.0000E+00  0.0000E+00
  1  30.00  -2.4474E-12  2.0302E+01  6.2234E-13  0.0000E+00  0.0000E+00  0.0000E+00
