0	-1.89489e-18
0.01	-1.92339e-18
0.02	-1.95231e-18
0.03	-1.98167e-18
0.04	-2.01147e-18
0.05	-2.04172e-18
0.06	-2.07242e-18
0.07	-2.10358e-18
0.08	-2.13521e-18
0.09	-2.16732e-18
0.1	-2.19991e-18
0.11	-2.23299e-18
0.12	-2.26657e-18
0.13	-2.30065e-18
0.14	-2.33525e-18
0.15	-2.37036e-18
0.16	-2.40601e-18
0.17	-2.44219e-18
0.18	-2.47891e-18
0.19	-2.51619e-18
0.2	-2.55403e-18
0.21	-2.59243e-18
0.22	-2.63141e-18
0.23	-2.67098e-18
0.24	-2.71115e-18
0.25	-2.75192e-18
0.26	-2.7933e-18
0.27	-2.8353e-18
0.28	-2.87794e-18
0.29	-2.92121e-18
0.3	-2.96514e-18
0.31	-3.00973e-18
0.32	-3.05499e-18
0.33	-3.10093e-18
0.34	-3.14756e-18
0.35	-3.19489e-18
0.36	-3.24293e-18
0.37	-3.29169e-18
0.38	-3.34119e-18
0.39	-3.39143e-18
0.4	-3.44243e-18
0.41	-3.4942e-18
0.42	-3.54674e-18
0.43	-3.60007e-18
0.44	-3.65421e-18
0.45	-3.70916e-18
0.46	-3.76493e-18
0.47	-3.82155e-18
0.48	-3.87901e-18
0.49	-3.93734e-18
0.5	-3.99655e-18
0.51	-4.05665e-18
0.52	-4.11765e-18
0.53	-4.17957e-18
0.54	-4.24242e-18
0.55	-4.30621e-18
0.56	-4.37097e-18
0.57	-4.43669e-18
0.58	-4.50341e-18
0.59	-4.57113e-18
0.6	-4.63987e-18
0.61	-4.70964e-18
0.62	-4.78046e-18
0.63	-4.85234e-18
0.64	-4.92531e-18
0.65	-4.99937e-18
0.66	-5.07455e-18
0.67	-5.15086e-18
0.68	-5.22831e-18
0.69	-5.30693e-18
0.7	-5.38673e-18
0.71	-5.46774e-18
0.72	-5.54996e-18
0.73	-5.63341e-18
0.74	-5.71812e-18
0.75	-5.80411e-18
0.76	-5.89139e-18
0.77	-5.97998e-18
0.78	-6.0699e-18
0.79	-6.16118e-18
0.8	-6.25382e-18
0.81	-6.34786e-18
0.82	-6.44332e-18
0.83	-6.54021e-18
0.84	-6.63856e-18
0.85	-6.73838e-18
0.86	-6.83971e-18
0.87	-6.94256e-18
0.88	-7.04696e-18
0.89	-7.15293e-18
0.9	-7.26049e-18
0.91	-7.36967e-18
0.92	-7.48048e-18
0.93	-7.59297e-18
0.94	-7.70715e-18
0.95	-7.82304e-18
0.96	-7.94068e-18
0.97	-8.06009e-18
0.98	-8.18129e-18
0.99	-8.30431e-18
1	-8.42919e-18
1.01	-8.55594e-18
1.02	-8.6846e-18
1.03	-8.81519e-18
1.04	-8.94775e-18
1.05	-9.0823e-18
1.06	-9.21887e-18
1.07	-9.3575e-18
1.08	-9.49821e-18
1.09	-9.64104e-18
1.1	-9.78602e-18
1.11	-9.93317e-18
1.12	-1.00825e-17
1.13	-1.02342e-17
1.14	-1.0388e-17
1.15	-1.05443e-17
1.16	-1.07028e-17
1.17	-1.08638e-17
1.18	-1.10271e-17
1.19	-1.11929e-17
1.2	-1.13612e-17
1.21	-1.15321e-17
1.22	-1.17055e-17
1.23	-1.18815e-17
1.24	-1.20602e-17
1.25	-1.22415e-17
1.26	-1.24256e-17
1.27	-1.26125e-17
1.28	-1.28021e-17
1.29	-1.29946e-17
1.3	-1.319e-17
1.31	-1.33884e-17
1.32	-1.35897e-17
1.33	-1.37941e-17
1.34	-1.40015e-17
1.35	-1.4212e-17
1.36	-1.44257e-17
1.37	-1.46427e-17
1.38	-1.48628e-17
1.39	-1.50863e-17
1.4	-1.53132e-17
1.41	-1.55435e-17
1.42	-1.57772e-17
1.43	-1.60145e-17
1.44	-1.62553e-17
1.45	-1.64997e-17
1.46	-1.67478e-17
1.47	-1.69997e-17
1.48	-1.72553e-17
1.49	-1.75148e-17
1.5	-1.77781e-17
1.51	-1.80455e-17
1.52	-1.83168e-17
1.53	-1.85923e-17
1.54	-1.88718e-17
1.55	-1.91556e-17
1.56	-1.94437e-17
1.57	-1.9736e-17
1.58	-2.00328e-17
1.59	-2.03341e-17
1.6	-2.06398e-17
1.61	-2.09502e-17
1.62	-2.12652e-17
1.63	-2.1585e-17
1.64	-2.19096e-17
1.65	-2.22391e-17
1.66	-2.25735e-17
1.67	-2.29129e-17
1.68	-2.32575e-17
1.69	-2.36072e-17
1.7	-2.39622e-17
1.71	-2.43225e-17
1.72	-2.46883e-17
1.73	-2.50595e-17
1.74	-2.54363e-17
1.75	-2.58188e-17
1.76	-2.62071e-17
1.77	-2.66011e-17
1.78	-2.70012e-17
1.79	-2.74072e-17
1.8	-2.78193e-17
1.81	-2.82376e-17
1.82	-2.86623e-17
1.83	-2.90933e-17
1.84	-2.95307e-17
1.85	-2.99748e-17
1.86	-3.04255e-17
1.87	-3.08831e-17
1.88	-3.13475e-17
1.89	-3.18188e-17
1.9	-3.22973e-17
1.91	-3.2783e-17
1.92	-3.3276e-17
1.93	-3.37763e-17
1.94	-3.42842e-17
1.95	-3.47998e-17
1.96	-3.53231e-17
1.97	-3.58542e-17
1.98	-3.63934e-17
1.99	-3.69406e-17
2	-3.74961e-17
2.01	-3.806e-17
2.02	-3.86323e-17
2.03	-3.92132e-17
2.04	-3.98029e-17
2.05	-4.04014e-17
2.06	-4.10089e-17
2.07	-4.16256e-17
2.08	-4.22515e-17
2.09	-4.28869e-17
2.1	-4.35318e-17
2.11	-4.41864e-17
2.12	-4.48508e-17
2.13	-4.55253e-17
2.14	-4.62099e-17
2.15	-4.69047e-17
2.16	-4.76101e-17
2.17	-4.8326e-17
2.18	-4.90527e-17
2.19	-4.97903e-17
2.2	-5.0539e-17
2.21	-5.1299e-17
2.22	-5.20704e-17
2.23	-5.28534e-17
2.24	-5.36481e-17
2.25	-5.44549e-17
2.26	-5.52737e-17
2.27	-5.61049e-17
2.28	-5.69486e-17
2.29	-5.78049e-17
2.3	-5.86741e-17
2.31	-5.95564e-17
2.32	-6.0452e-17
2.33	-6.1361e-17
2.34	-6.22838e-17
2.35	-6.32203e-17
2.36	-6.4171e-17
2.37	-6.5136e-17
2.38	-6.61154e-17
2.39	-6.71096e-17
2.4	-6.81188e-17
2.41	-6.91431e-17
2.42	-7.01828e-17
2.43	-7.12382e-17
2.44	-7.23094e-17
2.45	-7.33968e-17
2.46	-7.45004e-17
2.47	-7.56207e-17
2.48	-7.67579e-17
2.49	-7.79121e-17
2.5	-7.90837e-17
2.51	-8.02729e-17
2.52	-8.148e-17
2.53	-8.27052e-17
2.54	-8.39489e-17
2.55	-8.52112e-17
2.56	-8.64926e-17
2.57	-8.77932e-17
2.58	-8.91134e-17
2.59	-9.04534e-17
2.6	-9.18136e-17
2.61	-9.31942e-17
2.62	-9.45956e-17
2.63	-9.60181e-17
2.64	-9.74619e-17
2.65	-9.89275e-17
2.66	-1.00415e-16
2.67	-1.01925e-16
2.68	-1.03458e-16
2.69	-1.05013e-16
2.7	-1.06593e-16
2.71	-1.08195e-16
2.72	-1.09822e-16
2.73	-1.11474e-16
2.74	-1.1315e-16
2.75	-1.14852e-16
2.76	-1.16579e-16
2.77	-1.18332e-16
2.78	-1.20111e-16
2.79	-1.21917e-16
2.8	-1.23751e-16
2.81	-1.25611e-16
2.82	-1.275e-16
2.83	-1.29418e-16
2.84	-1.31364e-16
2.85	-1.33339e-16
2.86	-1.35344e-16
2.87	-1.37379e-16
2.88	-1.39445e-16
2.89	-1.41542e-16
2.9	-1.4367e-16
2.91	-1.45831e-16
2.92	-1.48024e-16
2.93	-1.5025e-16
2.94	-1.52509e-16
2.95	-1.54802e-16
2.96	-1.5713e-16
2.97	-1.59493e-16
2.98	-1.61891e-16
2.99	-1.64326e-16
3	-1.66797e-16
3.01	-1.69305e-16
3.02	-1.71851e-16
3.03	-1.74435e-16
3.04	-1.77058e-16
3.05	-1.7972e-16
3.06	-1.82423e-16
