0	0	-nan	-44.0186	-nan	0	22.2927
2	0.088338	-44.0077	-44.0077	0	0	21.3164
2.01	0.0836669	-44.0075	-44.0075	0	0	21.3066
2.02	0.0789785	-44.0073	-44.0073	0	0	21.2967
2.03	0.0742738	-44.0072	-44.0072	0	0	21.2868
2.04	0.0695537	-44.007	-44.007	0	0	21.2769
2.05	0.0648193	-44.0068	-44.0068	0	0	21.2669
2.06	0.0600714	-44.0066	-44.0066	0	0	21.2569
2.07	0.0553112	-44.0064	-44.0064	0	0	21.2468
2.08	0.0505395	-44.0062	-44.0062	0	0	21.2367
2.09	0.0457574	-44.006	-44.006	0	0	21.2265
2.1	0.0409658	-44.0058	-44.0058	0	0	21.2163
2.11	0.0361657	-44.0056	-44.0056	0	0	21.206
2.12	0.0313582	-44.0054	-44.0054	0	0	21.1957
2.13	0.0265442	-44.0052	-44.0052	0	0	21.1853
2.14	0.0217247	-44.005	-44.005	0	0	21.1749
2.15	0.0169007	-44.0048	-44.0048	0	0	21.1644
2.16	0.0120732	-44.0046	-44.0046	0	0	21.1539
2.17	0.00724321	-44.0044	-44.0044	0	0	21.1433
2.18	0.00241174	-44.0041	-44.0041	0	0	21.1327
2.19	-0.00242024	-44.0039	-44.0039	0	0	21.122
2.2	-0.00725171	-44.0037	-44.0037	0	0	21.1113
2.21	-0.0120817	-44.0034	-44.0034	0	0	21.1006
2.22	-0.0169092	-44.0032	-44.0032	0	0	21.0897
2.23	-0.0217331	-44.003	-44.003	0	0	21.0789
2.24	-0.0265526	-44.0027	-44.0027	0	0	21.068
2.25	-0.0313666	-44.0025	-44.0025	0	0	21.057
2.26	-0.0361742	-44.0022	-44.0022	0	0	21.046
2.27	-0.0409742	-44.002	-44.002	0	0	21.0349
2.28	-0.0457658	-44.0017	-44.0017	0	0	21.0238
2.29	-0.0505479	-44.0014	-44.0014	0	0	21.0127
2.3	-0.0553196	-44.0012	-44.0012	0	0	21.0015
2.31	-0.0600798	-44.0009	-44.0009	0	0	20.9902
2.32	-0.0648277	-44.0006	-44.0006	0	0	20.9789
2.33	-0.0695621	-44.0003	-44.0003	0	0	20.9676
2.34	-0.0742821	-44.0001	-44.0001	0	0	20.9562
2.35	-0.0789869	-43.9998	-43.9998	0	0	20.9447
2.36	-0.0836752	-43.9995	-43.9995	0	0	20.9332
2.37	-0.0883463	-43.9992	-43.9992	0	0	20.9217
2.38	-0.0929992	-43.9989	-43.9989	0	0	20.9101
2.39	-0.0976328	-43.9986	-43.9986	0	0	20.8984
2.4	-0.102246	-43.9983	-43.9983	0	0	20.8868
2.41	-0.106839	-43.9979	-43.9979	0	0	20.875
2.42	-0.111409	-43.9976	-43.9976	0	0	20.8632
2.43	-0.115956	-43.9973	-43.9973	0	0	20.8514
2.44	-0.120479	-43.997	-43.997	0	0	20.8395
2.45	-0.124978	-43.9966	-43.9966	0	0	20.8276
