0	0	-nan	-44.0186	-nan	0	22.2927
1.06	0.376688	-44.0164	-44.0164	0	0	22.0185
1.07	0.37924	-44.0163	-44.0163	0	0	22.0133
1.08	0.381767	-44.0163	-44.0163	0	0	22.008
1.09	0.384266	-44.0163	-44.0163	0	0	22.0027
1.1	0.386738	-44.0162	-44.0162	0	0	21.9974
1.11	0.389184	-44.0162	-44.0162	0	0	21.992
1.12	0.391602	-44.0161	-44.0161	0	0	21.9865
1.13	0.393992	-44.0161	-44.0161	0	0	21.9811
1.14	0.396355	-44.016	-44.016	0	0	21.9755
1.15	0.39869	-44.016	-44.016	0	0	21.9699
1.16	0.400997	-44.0159	-44.0159	0	0	21.9643
1.17	0.403276	-44.0159	-44.0159	0	0	21.9586
1.18	0.405526	-44.0158	-44.0158	0	0	21.9529
1.19	0.407748	-44.0158	-44.0158	0	0	21.9471
1.2	0.409942	-44.0157	-44.0157	0	0	21.9412
1.21	0.412106	-44.0157	-44.0157	0	0	21.9354
1.22	0.414242	-44.0156	-44.0156	0	0	21.9294
1.23	0.416349	-44.0156	-44.0156	0	0	21.9234
1.24	0.418426	-44.0155	-44.0155	0	0	21.9174
1.25	0.420474	-44.0155	-44.0155	0	0	21.9113
1.26	0.422493	-44.0154	-44.0154	0	0	21.9052
1.27	0.424481	-44.0153	-44.0153	0	0	21.899
1.28	0.426441	-44.0153	-44.0153	0	0	21.8928
1.29	0.42837	-44.0152	-44.0152	0	0	21.8865
1.3	0.430269	-44.0152	-44.0152	0	0	21.8802
1.31	0.432138	-44.0151	-44.0151	0	0	21.8738
1.32	0.433976	-44.015	-44.015	0	0	21.8674
1.33	0.435784	-44.015	-44.015	0	0	21.861
1.34	0.437562	-44.0149	-44.0149	0	0	21.8544
1.35	0.439308	-44.0149	-44.0149	0	0	21.8479
1.36	0.441024	-44.0148	-44.0148	0	0	21.8413
1.37	0.442709	-44.0147	-44.0147	0	0	21.8346
1.38	0.444363	-44.0147	-44.0147	0	0	21.8279
1.39	0.445986	-44.0146	-44.0146	0	0	21.8211
1.4	0.447577	-44.0145	-44.0145	0	0	21.8143
1.41	0.449137	-44.0144	-44.0144	0	0	21.8075
1.42	0.450666	-44.0144	-44.0144	0	0	21.8005
1.43	0.452163	-44.0143	-44.0143	0	0	21.7936
1.44	0.453628	-44.0142	-44.0142	0	0	21.7866
1.45	0.455061	-44.0141	-44.0141	0	0	21.7795
1.46	0.456462	-44.0141	-44.0141	0	0	21.7724
1.47	0.457831	-44.014	-44.014	0	0	21.7653
1.48	0.459169	-44.0139	-44.0139	0	0	21.7581
