0	0	inf	-44.0186	inf	-inf	22.2927
0.01	5.5764e-09	1.24498e+06	-44.0186	1.245e+06	-0.0745056	22.2927
0.02	7.80688e-08	311228	-44.0186	311250	-0.037813	22.2926
0.03	2.8439e-07	138312	-44.0186	138333	-0.0255877	22.2925
0.04	6.91447e-07	77790.8	-44.0186	77812.5	-0.0194793	22.2923
0.05	1.36613e-06	49778.3	-44.0186	49800	-0.0158178	22.2921
0.06	2.37534e-06	34561.6	-44.0186	34583.3	-0.0133797	22.2919
0.07	3.78592e-06	25386.5	-44.0186	25408.2	-0.0116408	22.2915
0.08	5.66474e-06	19431.4	-44.0186	19453.1	-0.0103388	22.2912
0.09	8.07862e-06	15348.7	-44.0186	15370.4	-0.00932827	22.2908
0.1	1.10943e-05	12428.3	-44.0186	12450	-0.00852168	22.2903
0.11	1.47787e-05	10267.5	-44.0185	10289.3	-0.00786347	22.2898
0.12	1.91984e-05	8624.11	-44.0185	8645.83	-0.00731657	22.2892
0.13	2.44202e-05	7345.14	-44.0185	7366.86	-0.00685531	22.2886
0.14	3.05107e-05	6330.32	-44.0185	6352.04	-0.00646137	22.288
0.15	3.75366e-05	5511.61	-44.0185	5533.33	-0.00612129	22.2872
0.16	4.55644e-05	4841.56	-44.0185	4863.28	-0.005825	22.2865
0.17	5.46606e-05	4286.23	-44.0185	4307.96	-0.00556479	22.2857
0.18	6.48917e-05	3820.87	-44.0185	3842.59	-0.00533466	22.2848
0.19	7.63242e-05	3427.03	-44.0185	3448.75	-0.00512989	22.2839
0.2	8.90245e-05	3090.77	-44.0184	3112.5	-0.00494667	22.283
0.21	0.000103059	2801.4	-44.0184	2823.13	-0.00478196	22.282
0.22	0.000118493	2550.58	-44.0184	2572.31	-0.00463323	22.2809
0.23	0.000135394	2331.77	-44.0184	2353.5	-0.00449843	22.2798
0.24	0.000153827	2139.73	-44.0184	2161.46	-0.00437582	22.2787
0.25	0.000173859	1970.27	-44.0184	1992	-0.00426395	22.2775
0.26	0.000195556	1819.98	-44.0184	1841.72	-0.0041616	22.2762
0.27	0.000218982	1686.08	-44.0184	1707.82	-0.00406773	22.2749
0.28	0.000244205	1566.27	-44.0183	1588.01	-0.00398143	22.2736
0.29	0.000271289	1458.64	-44.0183	1480.38	-0.00390194	22.2722
0.3	0.000300301	1361.59	-44.0183	1383.33	-0.0038286	22.2708
0.31	0.000331306	1273.78	-44.0183	1295.53	-0.00376081	22.2693
0.32	0.000364369	1194.08	-44.0183	1215.82	-0.00369806	22.2677
0.33	0.000399556	1121.5	-44.0183	1143.25	-0.00363992	22.2662
