0	0	-nan	-44.0186	-nan	inf	22.2927
0.9	0.388664	-44.0169	-44.017	0	5.70603e-05	22.095
0.91	0.391196	-44.0169	-44.017	0	5.72818e-05	22.0906
0.92	0.393673	-44.0169	-44.0169	0	5.75111e-05	22.0861
0.93	0.396095	-44.0168	-44.0169	0	5.77481e-05	22.0816
0.94	0.398463	-44.0168	-44.0169	0	5.79928e-05	22.0771
0.95	0.400774	-44.0168	-44.0168	0	5.82451e-05	22.0724
0.96	0.40303	-44.0167	-44.0168	0	5.8505e-05	22.0678
0.97	0.40523	-44.0167	-44.0167	0	5.87725e-05	22.0631
0.98	0.407374	-44.0167	-44.0167	0	5.90474e-05	22.0583
0.99	0.409461	-44.0166	-44.0167	0	5.93298e-05	22.0535
1	0.41149	-44.0166	-44.0166	0	5.96197e-05	22.0486
1.01	0.413463	-44.0165	-44.0166	0	5.99169e-05	22.0437
1.02	0.415378	-44.0165	-44.0166	0	6.02215e-05	22.0388
1.03	0.417235	-44.0165	-44.0165	0	6.05335e-05	22.0338
1.04	0.419034	-44.0164	-44.0165	0	6.08529e-05	22.0287
1.05	0.420775	-44.0164	-44.0164	0	6.11796e-05	22.0236
1.06	0.422457	-44.0163	-44.0164	0	6.15136e-05	22.0185
1.07	0.42408	-44.0163	-44.0163	0	6.18549e-05	22.0133
1.08	0.425645	-44.0162	-44.0163	0	6.22036e-05	22.008
1.09	0.42715	-44.0162	-44.0163	0	6.25596e-05	22.0027
1.1	0.428596	-44.0162	-44.0162	0	6.29229e-05	21.9974
1.11	0.429982	-44.0161	-44.0162	0	6.32936e-05	21.992
1.12	0.431308	-44.0161	-44.0161	0	6.36716e-05	21.9865
1.13	0.432574	-44.016	-44.0161	0	6.40569e-05	21.9811
1.14	0.43378	-44.016	-44.016	0	6.44497e-05	21.9755
1.15	0.434925	-44.0159	-44.016	0	6.48498e-05	21.9699
1.16	0.43601	-44.0159	-44.0159	0	6.52574e-05	21.9643
1.17	0.437035	-44.0158	-44.0159	0	6.56724e-05	21.9586
1.18	0.437998	-44.0158	-44.0158	0	6.60949e-05	21.9529
1.19	0.438901	-44.0157	-44.0158	0	6.65249e-05	21.9471
1.2	0.439742	-44.0157	-44.0157	0	6.69623e-05	21.9412
1.21	0.440522	-44.0156	-44.0157	0	6.74074e-05	21.9354
1.22	0.441241	-44.0156	-44.0156	0	6.786e-05	21.9294
1.23	0.441899	-44.0155	-44.0156	0	6.83203e-05	21.9234
1.24	0.442495	-44.0154	-44.0155	0	6.87882e-05	21.9174
1.25	0.443029	-44.0154	-44.0155	0	6.92638e-05	21.9113
1.26	0.443502	-44.0153	-44.0154	0	6.97472e-05	21.9052
1.27	0.443913	-44.0153	-44.0153	0	7.02384e-05	21.899
1.28	0.444262	-44.0152	-44.0153	0	7.07374e-05	21.8928
1.29	0.44455	-44.0152	-44.0152	0	7.12443e-05	21.8865
1.3	0.444775	-44.0151	-44.0152	0	7.17592e-05	21.8802
1.31	0.444939	-44.015	-44.0151	0	7.2282e-05	21.8738
1.32	0.445041	-44.015	-44.015	0	7.28129e-05	21.8674
1.33	0.44508	-44.0149	-44.015	0	7.33519e-05	21.861
1.34	0.445058	-44.0148	-44.0149	0	7.38991e-05	21.8544
1.35	0.444974	-44.0148	-44.0149	0	7.44545e-05	21.8479
1.36	0.444828	-44.0147	-44.0148	0	7.50182e-05	21.8413
1.37	0.44462	-44.0146	-44.0147	0	7.55902e-05	21.8346
1.38	0.44435	-44.0146	-44.0147	0	7.61706e-05	21.8279
1.39	0.444019	-44.0145	-44.0146	0	7.67596e-05	21.8211
1.4	0.443625	-44.0144	-44.0145	0	7.73571e-05	21.8143
1.41	0.44317	-44.0144	-44.0144	0	7.79632e-05	21.8075
1.42	0.442653	-44.0143	-44.0144	0	7.8578e-05	21.8005
1.43	0.442074	-44.0142	-44.0143	0	7.92016e-05	21.7936
1.44	0.441434	-44.0141	-44.0142	0	7.9834e-05	21.7866
1.45	0.440733	-44.0141	-44.0141	0	8.04753e-05	21.7795
1.46	0.43997	-44.014	-44.0141	0	8.11257e-05	21.7724
1.47	0.439146	-44.0139	-44.014	0	8.17852e-05	21.7653
1.48	0.438261	-44.0138	-44.0139	0	8.24538e-05	21.7581
1.49	0.437315	-44.0138	-44.0138	0	8.31317e-05	21.7508
1.5	0.436308	-44.0137	-44.0138	0	8.38189e-05	21.7435
1.51	0.43524	-44.0136	-44.0137	0	8.45155e-05	21.7362
1.52	0.434112	-44.0135	-44.0136	0	8.52217e-05	21.7288
1.53	0.432923	-44.0134	-44.0135	0	8.59375e-05	21.7213
1.54	0.431674	-44.0133	-44.0134	0	8.6663e-05	21.7138
1.55	0.430365	-44.0132	-44.0133	0	8.73983e-05	21.7063
1.56	0.428996	-44.0132	-44.0132	0	8.81435e-05	21.6987
1.57	0.427567	-44.0131	-44.0132	0	8.88987e-05	21.6911
1.58	0.426079	-44.013	-44.0131	0	8.96641e-05	21.6834
1.59	0.424531	-44.0129	-44.013	0	9.04396e-05	21.6756
1.6	0.422925	-44.0128	-44.0129	0	9.12254e-05	21.6679
1.61	0.421259	-44.0127	-44.0128	0	9.20217e-05	21.66
1.62	0.419535	-44.0126	-44.0127	0	9.28284e-05	21.6521
1.63	0.417753	-44.0125	-44.0126	0	9.36458e-05	21.6442
1.64	0.415912	-44.0124	-44.0125	0	9.4474e-05	21.6362
1.65	0.414014	-44.0123	-44.0124	0	9.5313e-05	21.6282
1.66	0.412058	-44.0122	-44.0123	0	9.6163e-05	21.6201
1.67	0.410044	-44.0121	-44.0122	0	9.70241e-05	21.612
1.68	0.407974	-44.012	-44.0121	0	9.78964e-05	21.6038
1.69	0.405847	-44.0119	-44.012	0	9.878e-05	21.5956
1.7	0.403663	-44.0118	-44.0119	0	9.96751e-05	21.5873
1.71	0.401423	-44.0116	-44.0117	0	0.000100582	21.579
1.72	0.399127	-44.0115	-44.0116	0	0.0001015	21.5706
1.73	0.396776	-44.0114	-44.0115	0	0.00010243	21.5622
1.74	0.394369	-44.0113	-44.0114	0	0.000103373	21.5537
1.75	0.391908	-44.0112	-44.0113	0	0.000104327	21.5452
1.76	0.389392	-44.0111	-44.0112	0	0.000105293	21.5366
1.77	0.386822	-44.0109	-44.011	0	0.000106272	21.528
1.78	0.384198	-44.0108	-44.0109	0	0.000107264	21.5193
1.79	0.38152	-44.0107	-44.0108	0	0.000108268	21.5106
1.8	0.37879	-44.0106	-44.0107	0	0.000109285	21.5019
1.81	0.376007	-44.0104	-44.0105	0	0.000110315	21.4931
1.82	0.373171	-44.0103	-44.0104	0	0.000111358	21.4842
1.83	0.370284	-44.0102	-44.0103	0	0.000112414	21.4753
1.84	0.367344	-44.01	-44.0101	0	0.000113483	21.4663
1.85	0.364354	-44.0099	-44.01	0	0.000114566	21.4573
1.86	0.361313	-44.0097	-44.0099	0	0.000115663	21.4483
1.87	0.358222	-44.0096	-44.0097	0	0.000116774	21.4392
1.88	0.355081	-44.0095	-44.0096	0	0.000117899	21.43
1.89	0.351891	-44.0093	-44.0094	0	0.000119038	21.4208
1.9	0.348652	-44.0092	-44.0093	0	0.000120191	21.4116
1.91	0.345364	-44.009	-44.0091	0	0.000121359	21.4023
1.92	0.342028	-44.0089	-44.009	0	0.000122541	21.3929
1.93	0.338644	-44.0087	-44.0088	0	0.000123739	21.3835
1.94	0.335214	-44.0085	-44.0087	0	0.000124951	21.3741
1.95	0.331736	-44.0084	-44.0085	0	0.000126179	21.3646
1.96	0.328213	-44.0082	-44.0084	0	0.000127422	21.355
1.97	0.324644	-44.0081	-44.0082	0	0.00012868	21.3454
1.98	0.321029	-44.0079	-44.008	0	0.000129954	21.3358
1.99	0.31737	-44.0077	-44.0079	0	0.000131245	21.3261
2	0.313667	-44.0076	-44.0077	0	0.000132551	21.3164
2.01	0.309921	-44.0074	-44.0075	0	0.000133874	21.3066
2.02	0.306131	-44.0072	-44.0073	0	0.000135213	21.2967
2.03	0.302298	-44.007	-44.0072	0	0.000136569	21.2868
2.04	0.298424	-44.0068	-44.007	0	0.000137942	21.2769
2.05	0.294508	-44.0067	-44.0068	0	0.000139332	21.2669
2.06	0.29055	-44.0065	-44.0066	0	0.00014074	21.2569
2.07	0.286553	-44.0063	-44.0064	0	0.000142165	21.2468
2.08	0.282516	-44.0061	-44.0062	0	0.000143608	21.2367
2.09	0.278439	-44.0059	-44.006	0	0.000145068	21.2265
2.1	0.274324	-44.0057	-44.0058	0	0.000146547	21.2163
2.11	0.27017	-44.0055	-44.0056	0	0.000148045	21.206
2.12	0.265979	-44.0053	-44.0054	0	0.000149561	21.1957
2.13	0.261751	-44.0051	-44.0052	0	0.000151095	21.1853
2.14	0.257486	-44.0049	-44.005	0	0.000152649	21.1749
2.15	0.253186	-44.0046	-44.0048	0	0.000154223	21.1644
2.16	0.24885	-44.0044	-44.0046	0	0.000155815	21.1539
2.17	0.24448	-44.0042	-44.0044	0	0.000157428	21.1433
2.18	0.240075	-44.004	-44.0041	0	0.000159061	21.1327
2.19	0.235638	-44.0037	-44.0039	0	0.000160714	21.122
2.2	0.231167	-44.0035	-44.0037	0	0.000162387	21.1113
2.21	0.226665	-44.0033	-44.0034	0	0.000164082	21.1006
2.22	0.222131	-44.003	-44.0032	0	0.000165797	21.0897
2.23	0.217565	-44.0028	-44.003	0	0.000167533	21.0789
2.24	0.21297	-44.0025	-44.0027	0	0.000169292	21.068
2.25	0.208345	-44.0023	-44.0025	0	0.000171072	21.057
2.26	0.203691	-44.002	-44.0022	0	0.000172874	21.046
2.27	0.199009	-44.0018	-44.002	0	0.000174698	21.0349
2.28	0.194299	-44.0015	-44.0017	0	0.000176546	21.0238
2.29	0.189562	-44.0013	-44.0014	0	0.000178416	21.0127
2.3	0.184799	-44.001	-44.0012	0	0.000180309	21.0015
2.31	0.18001	-44.0007	-44.0009	0	0.000182226	20.9902
2.32	0.175195	-44.0004	-44.0006	0	0.000184166	20.9789
2.33	0.170357	-44.0002	-44.0003	0	0.000186131	20.9676
2.34	0.165495	-43.9999	-44.0001	0	0.00018812	20.9562
2.35	0.16061	-43.9996	-43.9998	0	0.000190134	20.9447
2.36	0.155702	-43.9993	-43.9995	0	0.000192173	20.9332
2.37	0.150773	-43.999	-43.9992	0	0.000194237	20.9217
2.38	0.145823	-43.9987	-43.9989	0	0.000196327	20.9101
2.39	0.140852	-43.9984	-43.9986	0	0.000198442	20.8984
2.4	0.135862	-43.9981	-43.9983	0	0.000200584	20.8868
2.41	0.130853	-43.9977	-43.9979	0	0.000202753	20.875
2.42	0.125826	-43.9974	-43.9976	0	0.000204948	20.8632
2.43	0.120781	-43.9971	-43.9973	0	0.000207171	20.8514
2.44	0.11572	-43.9968	-43.997	0	0.000209421	20.8395
2.45	0.110642	-43.9964	-43.9966	0	0.000211699	20.8276
2.46	0.105549	-43.9961	-43.9963	0	0.000214006	20.8156
2.47	0.100442	-43.9957	-43.996	0	0.000216341	20.8035
2.48	0.0953201	-43.9954	-43.9956	0	0.000218706	20.7915
2.49	0.0901852	-43.995	-43.9952	0	0.000221099	20.7793
2.5	0.0850378	-43.9947	-43.9949	0	0.000223523	20.7671
2.51	0.0798786	-43.9943	-43.9945	0	0.000225976	20.7549
2.52	0.0747083	-43.9939	-43.9942	0	0.00022846	20.7426
2.53	0.0695276	-43.9935	-43.9938	0	0.000230975	20.7303
2.54	0.0643372	-43.9932	-43.9934	0	0.000233521	20.7179
2.55	0.0591378	-43.9928	-43.993	0	0.000236099	20.7055
2.56	0.0539302	-43.9924	-43.9926	0	0.000238709	20.693
2.57	0.0487152	-43.992	-43.9922	0	0.000241351	20.6805
2.58	0.0434933	-43.9916	-43.9918	0	0.000244026	20.6679
2.59	0.0382654	-43.9911	-43.9914	0	0.000246735	20.6553
2.6	0.0330322	-43.9907	-43.991	0	0.000249477	20.6427
2.61	0.0277944	-43.9903	-43.9905	0	0.000252254	20.6299
2.62	0.0225527	-43.9899	-43.9901	0	0.000255064	20.6172
2.63	0.0173079	-43.9894	-43.9897	0	0.00025791	20.6044
2.64	0.0120607	-43.989	-43.9892	0	0.000260792	20.5915
2.65	0.00681183	-43.9885	-43.9888	0	0.000263709	20.5786
2.66	0.00156199	-43.9881	-43.9883	0	0.000266663	20.5656
2.67	-0.00368807	-43.9876	-43.9879	0	0.000269653	20.5526
2.68	-0.00893761	-43.9871	-43.9874	0	0.000272681	20.5396
2.69	-0.0141859	-43.9866	-43.9869	0	0.000275746	20.5264
2.7	-0.0194322	-43.9861	-43.9864	0	0.00027885	20.5133
2.71	-0.0246759	-43.9857	-43.9859	0	0.000281992	20.5001
2.72	-0.0299161	-43.9851	-43.9854	0	0.000285174	20.4868
2.73	-0.0351521	-43.9846	-43.9849	0	0.000288395	20.4735
2.74	-0.0403833	-43.9841	-43.9844	0	0.000291657	20.4602
2.75	-0.0456088	-43.9836	-43.9839	0	0.000294959	20.4468
2.76	-0.050828	-43.9831	-43.9834	0	0.000298302	20.4333
2.77	-0.0560401	-43.9825	-43.9828	0	0.000301688	20.4198
2.78	-0.0612444	-43.982	-43.9823	0	0.000305115	20.4063
2.79	-0.0664403	-43.9814	-43.9817	0	0.000308585	20.3927
2.8	-0.0716269	-43.9808	-43.9812	0	0.000312099	20.379
2.81	-0.0768035	-43.9803	-43.9806	0	0.000315657	20.3653
2.82	-0.0819694	-43.9797	-43.98	0	0.000319259	20.3516
2.83	-0.087124	-43.9791	-43.9794	0	0.000322906	20.3378
2.84	-0.0922664	-43.9785	-43.9788	0	0.000326598	20.324
2.85	-0.0973961	-43.9779	-43.9782	0	0.000330337	20.3101
2.86	-0.102512	-43.9773	-43.9776	0	0.000334123	20.2961
2.87	-0.107614	-43.9766	-43.977	0	0.000337956	20.2822
2.88	-0.112701	-43.976	-43.9763	0	0.000341837	20.2681
2.89	-0.117772	-43.9753	-43.9757	0	0.000345766	20.254
2.9	-0.122827	-43.9747	-43.975	0	0.000349745	20.2399
2.91	-0.127865	-43.974	-43.9744	0	0.000353774	20.2257
2.92	-0.132885	-43.9733	-43.9737	0	0.000357853	20.2115
2.93	-0.137886	-43.9726	-43.973	0	0.000361983	20.1972
2.94	-0.142869	-43.9719	-43.9723	0	0.000366165	20.1829
2.95	-0.147831	-43.9712	-43.9716	0	0.000370399	20.1685
2.96	-0.152773	-43.9705	-43.9709	0	0.000374687	20.1541
2.97	-0.157694	-43.9698	-43.9702	0	0.000379028	20.1396
2.98	-0.162593	-43.969	-43.9694	0	0.000383423	20.1251
2.99	-0.167469	-43.9683	-43.9687	0	0.000387874	20.1105
3	-0.172322	-43.9675	-43.9679	0	0.000392381	20.0959
3.01	-0.177151	-43.9668	-43.9672	0	0.000396944	20.0812
3.02	-0.181955	-43.966	-43.9664	0	0.000401565	20.0665
3.03	-0.186734	-43.9652	-43.9656	0	0.000406243	20.0517
3.04	-0.191488	-43.9644	-43.9648	0	0.000410981	20.0369
3.05	-0.196214	-43.9635	-43.964	0	0.000415777	20.022
3.06	-0.200913	-43.9627	-43.9631	0	0.000420635	20.0071
3.07	-0.205585	-43.9619	-43.9623	0	0.000425553	19.9922
3.08	-0.210228	-43.961	-43.9614	0	0.000430533	19.9772
3.09	-0.214841	-43.9601	-43.9606	0	0.000435575	19.9621
3.1	-0.219425	-43.9592	-43.9597	0	0.000440681	19.947
3.11	-0.223978	-43.9583	-43.9588	0	0.000445852	19.9318
3.12	-0.228501	-43.9574	-43.9579	0	0.000451087	19.9166
3.13	-0.232991	-43.9565	-43.957	0	0.000456388	19.9014
3.14	-0.237449	-43.9556	-43.956	0	0.000461756	19.8861
3.15	-0.241874	-43.9546	-43.9551	0	0.000467191	19.8707
3.16	-0.246266	-43.9536	-43.9541	0	0.000472695	19.8553
3.17	-0.250623	-43.9526	-43.9531	0	0.000478268	19.8399
3.18	-0.254946	-43.9516	-43.9521	0	0.000483912	19.8244
3.19	-0.259233	-43.9506	-43.9511	0	0.000489626	19.8088
3.2	-0.263484	-43.9496	-43.9501	0	0.000495413	19.7932
3.21	-0.267698	-43.9486	-43.9491	0	0.000501272	19.7776
3.22	-0.271876	-43.9475	-43.948	0	0.000507206	19.7619
3.23	-0.276015	-43.9464	-43.9469	0	0.000513214	19.7461
3.24	-0.280116	-43.9453	-43.9459	0	0.000519298	19.7303
3.25	-0.284179	-43.9442	-43.9448	0	0.000525458	19.7145
3.26	-0.288202	-43.9431	-43.9436	0	0.000531697	19.6986
3.27	-0.292185	-43.942	-43.9425	0	0.000538014	19.6827
3.28	-0.296127	-43.9408	-43.9414	0	0.00054441	19.6667
3.29	-0.300028	-43.9396	-43.9402	0	0.000550888	19.6506
3.3	-0.303888	-43.9384	-43.939	0	0.000557447	19.6345
3.31	-0.307705	-43.9372	-43.9378	0	0.000564089	19.6184
3.32	-0.31148	-43.936	-43.9366	0	0.000570815	19.6022
3.33	-0.315211	-43.9347	-43.9353	0	0.000577626	19.586
3.34	-0.318899	-43.9335	-43.9341	0	0.000584523	19.5697
3.35	-0.322542	-43.9322	-43.9328	0	0.000591508	19.5534
3.36	-0.326141	-43.9309	-43.9315	0	0.00059858	19.537
