     0.00000000     0.04310311     0.08935525
     0.10000000     0.04310311     0.08935525
     0.20000000     0.04368013     0.08701400
     0.30000000     0.04463588     0.08527368
     0.40000000     0.04591929     0.08299743
     0.50000000     0.04747424     0.08017067
     0.60000000     0.04923621     0.07684839
     0.70000000     0.05113573     0.07311539
     0.80000000     0.05310256     0.06907448
     0.90000000     0.05506940     0.06483524
     1.00000000     0.05697456     0.06050303
     1.10000000     0.05876308     0.05617041
     1.20000000     0.06038652     0.05191270
     1.30000000     0.06180155     0.04778764
     1.40000000     0.06296826     0.04383816
     1.50000000     0.06384847     0.04009656
     1.60000000     0.06440455     0.03658916
     1.70000000     0.06459892     0.03334038
     1.80000000     0.06439416     0.03037644
     1.90000000     0.06375369     0.02772840
     2.00000000     0.06264343     0.02543422
     2.10000000     0.06103444     0.02353833
     2.20000000     0.05890720     0.02208668
     2.30000000     0.05625722     0.02111495
     2.40000000     0.05310172     0.02062963
     2.50000000     0.04948561     0.02058587
     2.60000000     0.04548504     0.02087098
     2.70000000     0.04120623     0.02130521
     2.80000000     0.03677854     0.02166737
     2.90000000     0.03234234     0.02174158
     3.00000000     0.02803400     0.02136905
     3.10000000     0.02397158     0.02048363
     3.20000000     0.02024448     0.01911788
     3.30000000     0.01690868     0.01738073
     3.40000000     0.01398781     0.01541997
     3.50000000     0.01147828     0.01338522
     3.60000000     0.00935648     0.01140204
     3.70000000     0.00758627     0.00955985
     3.80000000     0.00612534     0.00791137
     3.90000000     0.00493009     0.00647857
     4.00000000     0.00395887     0.00526122
     4.10000000     0.00317385     0.00424503
     4.20000000     0.00254184     0.00340829
     4.30000000     0.00203450     0.00272650
     4.40000000     0.00162808     0.00217539
     4.50000000     0.00130294     0.00173257
     4.60000000     0.00104304     0.00137833
     4.70000000     0.00083538     0.00109586
     4.80000000     0.00066946     0.00087110
     4.90000000     0.00053687     0.00069253
     5.00000000     0.00043087     0.00055077
     5.10000000     0.00034607     0.00043828
     5.20000000     0.00027820     0.00034900
     5.30000000     0.00022383     0.00027814
     5.40000000     0.00018024     0.00022186
     5.50000000     0.00014527     0.00017713
     5.60000000     0.00011718     0.00014156
     5.70000000     0.00009460     0.00011324
     5.80000000     0.00007644     0.00009068
     5.90000000     0.00006181     0.00007269
     6.00000000     0.00005003     0.00005832
     6.10000000     0.00004052     0.00004684
     6.20000000     0.00003284     0.00003766
     6.30000000     0.00002664     0.00003030
     6.40000000     0.00002163     0.00002440
     6.50000000     0.00001757     0.00001967
     6.60000000     0.00001428     0.00001587
     6.70000000     0.00001162     0.00001282
     6.80000000     0.00000945     0.00001036
     6.90000000     0.00000770     0.00000838
     7.00000000     0.00000627     0.00000678
     7.10000000     0.00000512     0.00000550
     7.20000000     0.00000417     0.00000446
     7.30000000     0.00000341     0.00000362
     7.40000000     0.00000278     0.00000294
     7.50000000     0.00000227     0.00000238
     7.60000000     0.00000186     0.00000194
     7.70000000     0.00000152     0.00000158
     7.80000000     0.00000124     0.00000128
     7.90000000     0.00000102     0.00000105
     8.00000000     0.00000083     0.00000085
     8.10000000     0.00000068     0.00000069
     8.20000000     0.00000056     0.00000057
     8.30000000     0.00000046     0.00000046
     8.40000000     0.00000038     0.00000038
     8.50000000     0.00000031     0.00000031
     8.60000000     0.00000025     0.00000025
     8.70000000     0.00000021     0.00000021
     8.80000000     0.00000017     0.00000017
     8.90000000     0.00000014     0.00000014
     9.00000000     0.00000012     0.00000011
     9.10000000     0.00000010     0.00000009
     9.20000000     0.00000008     0.00000008
     9.30000000     0.00000006     0.00000006
     9.40000000     0.00000005     0.00000005
     9.50000000     0.00000004     0.00000004
     9.60000000     0.00000004     0.00000003
     9.70000000     0.00000003     0.00000003
     9.80000000     0.00000002     0.00000002
     9.90000000     0.00000002     0.00000002
    10.00000000     0.00000002     0.00000002
    10.10000000     0.00000001     0.00000001
    10.20000000     0.00000001     0.00000001
    10.30000000     0.00000001     0.00000001
    10.40000000     0.00000001     0.00000001
    10.50000000     0.00000001     0.00000001
    10.60000000     0.00000001     0.00000000
    10.70000000     0.00000000     0.00000000
    10.80000000     0.00000000     0.00000000
    10.90000000     0.00000000     0.00000000
    11.00000000     0.00000000     0.00000000
    11.10000000     0.00000000     0.00000000
    11.20000000     0.00000000     0.00000000
    11.30000000     0.00000000     0.00000000
    11.40000000     0.00000000     0.00000000
    11.50000000     0.00000000     0.00000000
    11.60000000     0.00000000     0.00000000
    11.70000000     0.00000000     0.00000000
    11.80000000     0.00000000     0.00000000
    11.90000000     0.00000000     0.00000000
    12.00000000     0.00000000     0.00000000
    12.10000000     0.00000000     0.00000000
    12.20000000     0.00000000     0.00000000
    12.30000000     0.00000000     0.00000000
    12.40000000     0.00000000     0.00000000
    12.50000000     0.00000000     0.00000000
    12.60000000     0.00000000     0.00000000
    12.70000000     0.00000000     0.00000000
    12.80000000     0.00000000     0.00000000
    12.90000000     0.00000000     0.00000000
    13.00000000     0.00000000     0.00000000
    13.10000000     0.00000000     0.00000000
    13.20000000     0.00000000     0.00000000
    13.30000000     0.00000000     0.00000000
    13.40000000     0.00000000     0.00000000
    13.50000000     0.00000000     0.00000000
    13.60000000     0.00000000     0.00000000
    13.70000000     0.00000000     0.00000000
    13.80000000     0.00000000     0.00000000
    13.90000000     0.00000000     0.00000000
    14.00000000     0.00000000     0.00000000
    14.10000000     0.00000000     0.00000000
    14.20000000     0.00000000     0.00000000
    14.30000000     0.00000000     0.00000000
    14.40000000     0.00000000     0.00000000
    14.50000000     0.00000000     0.00000000
    14.60000000     0.00000000     0.00000000
    14.70000000     0.00000000     0.00000000
    14.80000000     0.00000000     0.00000000
    14.90000000     0.00000000     0.00000000
    15.00000000     0.00000000     0.00000000
    15.10000000     0.00000000     0.00000000
    15.20000000     0.00000000     0.00000000
    15.30000000     0.00000000     0.00000000
    15.40000000     0.00000000     0.00000000
    15.50000000     0.00000000     0.00000000
    15.60000000     0.00000000     0.00000000
    15.70000000     0.00000000     0.00000000
    15.80000000     0.00000000     0.00000000
    15.90000000     0.00000000     0.00000000
    16.00000000     0.00000000     0.00000000
    16.10000000     0.00000000     0.00000000
    16.20000000     0.00000000     0.00000000
    16.30000000     0.00000000     0.00000000
    16.40000000     0.00000000     0.00000000
    16.50000000     0.00000000     0.00000000
    16.60000000     0.00000000     0.00000000
    16.70000000     0.00000000     0.00000000
    16.80000000     0.00000000     0.00000000
    16.90000000     0.00000000     0.00000000
    17.00000000     0.00000000     0.00000000
    17.10000000     0.00000000     0.00000000
    17.20000000     0.00000000     0.00000000
    17.30000000     0.00000000     0.00000000
    17.40000000     0.00000000     0.00000000
    17.50000000     0.00000000     0.00000000
    17.60000000     0.00000000     0.00000000
    17.70000000     0.00000000     0.00000000
    17.80000000     0.00000000     0.00000000
    17.90000000     0.00000000     0.00000000
    18.00000000     0.00000000     0.00000000
    18.10000000     0.00000000     0.00000000
    18.20000000     0.00000000     0.00000000
    18.30000000     0.00000000     0.00000000
    18.40000000     0.00000000     0.00000000
    18.50000000     0.00000000     0.00000000
    18.60000000     0.00000000     0.00000000
    18.70000000     0.00000000     0.00000000
    18.80000000     0.00000000     0.00000000
    18.90000000     0.00000000     0.00000000
    19.00000000     0.00000000     0.00000000
    19.10000000     0.00000000     0.00000000
    19.20000000     0.00000000     0.00000000
